"LONGITUDE","LATITUDE","SPECIES","pred_logDDT","se_logDDT"
-144.639491525424,54.5170847457627,"Uria aalge",5.16393335972648,0.175962548058018
-144.031898305085,54.5170847457627,"Uria aalge",5.18686066864657,0.170679074369927
-143.424305084746,54.5170847457627,"Uria aalge",5.21105951257828,0.165275875332851
-142.816711864407,54.5170847457627,"Uria aalge",5.23627366389014,0.159760283091458
-142.209118644068,54.5170847457627,"Uria aalge",5.26225063235086,0.154102039005318
-141.601525423729,54.5170847457627,"Uria aalge",5.28873826381752,0.148223683745954
-140.99393220339,54.5170847457627,"Uria aalge",5.31548044573847,0.142001360138078
-140.386338983051,54.5170847457627,"Uria aalge",5.34221208306815,0.135282659432767
-139.778745762712,54.5170847457627,"Uria aalge",5.36865339829807,0.127933739438364
-139.171152542373,54.5170847457627,"Uria aalge",5.394503954833,0.119941910922322
-138.563559322034,54.5170847457627,"Uria aalge",5.41943810336434,0.111628173823662
-137.955966101695,54.5170847457627,"Uria aalge",5.44310713538445,0.104056578307966
-137.348372881356,54.5170847457627,"Uria aalge",5.46516171673099,0.0996310009818922
-136.740779661017,54.5170847457627,"Uria aalge",5.48532129207764,0.102179150573863
-136.133186440678,54.5170847457627,"Uria aalge",5.50351426454104,0.114859935680615
-135.525593220339,54.5170847457627,"Uria aalge",5.52002769615841,0.136937125313408
-134.918,54.5170847457627,"Uria aalge",5.53545699959175,0.16421540633657
-170.766,54.7873559322034,"Uria aalge",4.46378698832406,0.0926382313373418
-170.158406779661,54.7873559322034,"Uria aalge",4.43442519440331,0.0818159845599456
-169.550813559322,54.7873559322034,"Uria aalge",4.40377809070105,0.0722943579045426
-168.943220338983,54.7873559322034,"Uria aalge",4.37213567279357,0.0654497522541047
-168.335627118644,54.7873559322034,"Uria aalge",4.34023271790806,0.0626903338868589
-167.728033898305,54.7873559322034,"Uria aalge",4.30911550845612,0.0638526256220982
-167.120440677966,54.7873559322034,"Uria aalge",4.28014872303517,0.0676182467684523
-166.512847457627,54.7873559322034,"Uria aalge",4.2549039400626,0.0730218725174226
-165.905254237288,54.7873559322034,"Uria aalge",4.23490218639211,0.079386308369195
-165.297661016949,54.7873559322034,"Uria aalge",4.2215904681166,0.0861940732152201
-164.69006779661,54.7873559322034,"Uria aalge",4.21635893537158,0.0930782702570171
-164.082474576271,54.7873559322034,"Uria aalge",4.22051636647258,0.0998056184163543
-163.474881355932,54.7873559322034,"Uria aalge",4.2352036663432,0.106278297521865
-162.867288135593,54.7873559322034,"Uria aalge",4.26122366700401,0.112555849743938
-162.259694915254,54.7873559322034,"Uria aalge",4.29878535433477,0.118851725734083
-161.652101694915,54.7873559322034,"Uria aalge",4.34722240654413,0.125449138237215
-161.044508474576,54.7873559322034,"Uria aalge",4.40482602652746,0.132544596341731
-160.436915254237,54.7873559322034,"Uria aalge",4.46894432450612,0.140114056573445
-159.829322033898,54.7873559322034,"Uria aalge",4.53638024718827,0.147892311446878
-159.221728813559,54.7873559322034,"Uria aalge",4.60394513239216,0.155470366820085
-158.61413559322,54.7873559322034,"Uria aalge",4.668946724412,0.162451367565661
-158.006542372881,54.7873559322034,"Uria aalge",4.72945478030402,0.168588499161559
-157.398949152542,54.7873559322034,"Uria aalge",4.78431888381058,0.173846687227011
-156.791355932203,54.7873559322034,"Uria aalge",4.83301706385312,0.178376478754549
-156.183762711864,54.7873559322034,"Uria aalge",4.87544394876483,0.182430257053283
-155.576169491525,54.7873559322034,"Uria aalge",4.91171861445888,0.186262598714467
-154.968576271186,54.7873559322034,"Uria aalge",4.94204899740848,0.190046043178071
-154.360983050847,54.7873559322034,"Uria aalge",4.9666616916539,0.193819025502552
-153.753389830508,54.7873559322034,"Uria aalge",4.98579669319417,0.19747291916666
-153.14579661017,54.7873559322034,"Uria aalge",4.99976434763836,0.200779579294368
-152.53820338983,54.7873559322034,"Uria aalge",5.00905064394833,0.203454588813698
-151.930610169492,54.7873559322034,"Uria aalge",5.01442846226574,0.205239549470678
-151.323016949153,54.7873559322034,"Uria aalge",5.01700237348655,0.205972988994195
-150.715423728814,54.7873559322034,"Uria aalge",5.01812593636195,0.205620373062908
-150.107830508475,54.7873559322034,"Uria aalge",5.0192032989865,0.204257908076474
-149.500237288136,54.7873559322034,"Uria aalge",5.02146572545952,0.202031071380871
