Original.F,Location.T,coords.x1,coords.x2
pop18_ALL_DPaW C. undulatum,Single Plant,404737.78,6461417.02
pop18_ALL_DPaW C. undulatum,Single Plant,404738.367,6461413.432
pop18_ALL_DPaW C. undulatum,Single Plant,404732.234,6461415.174
pop18_ALL_DPaW C. undulatum,Single Plant,404722.184,6461431.511
pop18_ALL_DPaW C. undulatum,Single Plant,404738.058,6461433.519
pop18_ALL_DPaW C. undulatum,Single Plant,404726.65,6461433.937
pop18_ALL_DPaW C. undulatum,Single Plant,404728.015,6461410.674
pop18_ALL_DPaW C. undulatum,Single Plant,404724.859,6461409.221
pop18_ALL_DPaW C. undulatum,Single Plant,404724.015,6461406.935
pop18_ALL_DPaW C. undulatum,Single Plant,404727.233,6461400.61
pop18_ALL_DPaW C. undulatum,Single Plant,404724.132,6461402.131
pop18_ALL_DPaW C. undulatum,Single Plant,404721.346,6461395.802
pop18_ALL_DPaW C. undulatum,Single Plant,404715.244,6461393.168
pop18_ALL_DPaW C. undulatum,Single Plant,404714.37,6461392.731
pop18_ALL_DPaW C. undulatum,Single Plant,404711.8,6461390.994
pop18_ALL_DPaW C. undulatum,Single Plant,404711.956,6461390.46
pop18_ALL_DPaW C. undulatum,Single Plant,404710.719,6461393.477
pop18_ALL_DPaW C. undulatum,Single Plant,404712.472,6461389.813
pop18_ALL_DPaW C. undulatum,Single Plant,404714.559,6461391.549
pop18_ALL_DPaW C. undulatum,Single Plant,404710.083,6461395.288
pop18_ALL_DPaW C. undulatum,Single Plant,404709.313,6461396.585
pop18_ALL_DPaW C. undulatum,Single Plant,404708.311,6461396.099
pop18_ALL_DPaW C. undulatum,Single Plant,404707.999,6461396.401
pop18_ALL_DPaW C. undulatum,Single Plant,404707.323,6461395.253
pop18_ALL_DPaW C. undulatum,Single Plant,404706.948,6461395.378
pop18_ALL_DPaW C. undulatum,Single Plant,404704.43,6461389.191
pop18_ALL_DPaW C. undulatum,Single Plant,404706.516,6461389.922
pop18_ALL_DPaW C. undulatum,Single Plant,404703.071,6461376.593
pop18_ALL_DPaW C. undulatum,Single Plant,404707.912,6461372.961
pop18_ALL_DPaW C. undulatum,Single Plant,404702.457,6461370.507
pop18_ALL_DPaW C. undulatum,Single Plant,404700.784,6461369.796
pop18_ALL_DPaW C. undulatum,Single Plant,404697.576,6461361.114
pop18_ALL_DPaW C. undulatum,Single Plant,404699.065,6461359.8
pop18_ALL_DPaW C. undulatum,Single Plant,404685.732,6461366.678
pop18_ALL_DPaW C. undulatum,Single Plant,404688.306,6461358.521
pop18_ALL_DPaW C. undulatum,Single Plant,404687.886,6461353.707
pop18_ALL_DPaW C. undulatum,Single Plant,404683.408,6461352.466
pop18_ALL_DPaW C. undulatum,Single Plant,404680.686,6461344.823
pop18_ALL_DPaW C. undulatum,Single Plant,404673.16,6461340.984
pop18_ALL_DPaW C. undulatum,Single Plant,404681.004,6461335.55
pop18_ALL_DPaW C. undulatum,Single Plant,404674.432,6461331.804
pop18_ALL_DPaW C. undulatum,Single Plant,404673.755,6461330.014
pop18_ALL_DPaW C. undulatum,Single Plant,404675.366,6461329.697
pop18_ALL_DPaW C. undulatum,Single Plant,404674.439,6461325.996
pop18_ALL_DPaW C. undulatum,Single Plant,404666.37,6461329.822
pop18_ALL_DPaW C. undulatum,Single Plant,404669.298,6461319.62
pop18_ALL_DPaW C. undulatum,Single Plant,404671.057,6461318.625
pop18_ALL_DPaW C. undulatum,Single Plant,404623.27,6461299.235
pop18_ALL_DPaW C. undulatum,Single Plant,404666.693,6461371.438
pop18_ALL_DPaW C. undulatum,Single Plant,404663.258,6461371.124
pop18_ALL_DPaW C. undulatum,Single Plant,404659.752,6461371.367
pop18_ALL_DPaW C. undulatum,Single Plant,404658.302,6461376.914
pop18_ALL_DPaW C. undulatum,Single Plant,404661.568,6461377.718
pop18_ALL_DPaW C. undulatum,Single Plant,404656.603,6461383.26
pop18_ALL_DPaW C. undulatum,Single Plant,404654.18,6461385.324
pop18_ALL_DPaW C. undulatum,Single Plant,404653.173,6461385.33
pop18_ALL_DPaW C. undulatum,Single Plant,404667.486,6461398.855
pop18_ALL_DPaW C. undulatum,Single Plant,404666.298,6461400.425
pop18_ALL_DPaW C. undulatum,Single Plant,404682.609,6461401.712
pop18_ALL_DPaW C. undulatum,Single Plant,404672.894,6461406.533
pop18_ALL_DPaW C. undulatum,Single Plant,404675.337,6461405.236
pop18_ALL_DPaW C. undulatum,Single Plant,404680.74,6461411.926
pop18_ALL_DPaW C. undulatum,Single Plant,404678.814,6461412.111
pop18_ALL_DPaW C. undulatum,Single Plant,404684.752,6461415.11
pop18_ALL_DPaW C. undulatum,Single Plant,404695.505,6461414.493
pop18_ALL_DPaW C. undulatum,Single Plant,404692.483,6461415.82
pop18_ALL_DPaW C. undulatum,Single Plant,404691.273,6461416.321
pop18_ALL_DPaW C. undulatum,Single Plant,404687.123,6461417.206
pop18_ALL_DPaW C. undulatum,Single Plant,404689.069,6461418.718
pop18_ALL_DPaW C. undulatum,Single Plant,404695.263,6461419.699
pop18_ALL_DPaW C. undulatum,Single Plant,404697.724,6461421.476
pop18_ALL_DPaW C. undulatum,Single Plant,404696.38,6461422.406
pop18_ALL_DPaW C. undulatum,Single Plant,404689.434,6461423.608
pop18_ALL_DPaW C. undulatum,Single Plant,404698.946,6461425.473
pop18_ALL_DPaW C. undulatum,Single Plant,404701.529,6461423.221
pop18_ALL_DPaW C. undulatum,Single Plant,404708.779,6461432.935
pop18_ALL_DPaW C. undulatum,Single Plant,404716.252,6461430.167
pop18_ALL_DPaW C. undulatum,Single Plant,404528.417,6461173.542
pop18_ALL_DPaW C. undulatum,Single Plant,404530.177,6461170.476
pop18_ALL_DPaW C. undulatum,Single Plant,404533.179,6461171.373
pop18_ALL_DPaW C. undulatum,Single Plant,404531.548,6461170.889
pop18_ALL_DPaW C. undulatum,Single Plant,404543.915,6461188.092
pop18_ALL_DPaW C. undulatum,Single Plant,404522.654,6461187.918
pop18_ALL_DPaW C. undulatum,Single Plant,404414.007,6461338.869
pop18_ALL_DPaW C. undulatum,Single Plant,404402.197,6461334.686
pop18_ALL_DPaW C. undulatum,Single Plant,404414.842,6461324.688
pop18_ALL_DPaW C. undulatum,Single Plant,404416.879,6461326.675
pop18_ALL_DPaW C. undulatum,Single Plant,404416.574,6461326.183
pop18_ALL_DPaW C. undulatum,Single Plant,404412.42,6461322.803
pop18_ALL_DPaW C. undulatum,Single Plant,404575.546,6461228.925
pop18_ALL_DPaW C. undulatum,Single Plant,404387.945,6461485.543
pop18_ALL_DPaW C. undulatum,Single Plant,404387.513,6461486.09
pop18_ALL_DPaW C. undulatum,Single Plant,404382.297,6461483.083
pop18_ALL_DPaW C. undulatum,Single Plant,404384.409,6461485.859
pop18_ALL_DPaW C. undulatum,Single Plant,404385.914,6461489.747
pop18_ALL_DPaW C. undulatum,Single Plant,404389.482,6461488.839
pop18_ALL_DPaW C. undulatum,Single Plant,404392.063,6461488.665
pop18_ALL_DPaW C. undulatum,Single Plant,404387.534,6461492.121
pop18_ALL_DPaW C. undulatum,Single Plant,404386.893,6461491.832
pop18_ALL_DPaW C. undulatum,Single Plant,404380.953,6461487.617
pop18_ALL_DPaW C. undulatum,Single Plant,404379.861,6461486.909
pop18_ALL_DPaW C. undulatum,Single Plant,404376.82,6461486.611
pop18_ALL_DPaW C. undulatum,Single Plant,404379.356,6461483.845
pop18_ALL_DPaW C. undulatum,Single Plant,404380.223,6461480.324
pop18_ALL_DPaW C. undulatum,Single Plant,404376.883,6461483.012
pop18_ALL_DPaW C. undulatum,Single Plant,404375.885,6461482.291
pop18_ALL_DPaW C. undulatum,Single Plant,404365.718,6461474.969
pop18_ALL_DPaW C. undulatum,Single Plant,404366.626,6461472.066
pop18_ALL_DPaW C. undulatum,Single Plant,404356.405,6461461.101
pop18_ALL_DPaW C. undulatum,Single Plant,404350.279,6461458.29
pop18_ALL_DPaW C. undulatum,Single Plant,404345.962,6461455.453
pop18_ALL_DPaW C. undulatum,Single Plant,404351.741,6461452.918
pop18_ALL_DPaW C. undulatum,Single Plant,404346.822,6461451.705
pop18_ALL_DPaW C. undulatum,Single Plant,404348.074,6461451.827
pop18_ALL_DPaW C. undulatum,Single Plant,404351.049,6461452.366
pop18_ALL_DPaW C. undulatum,Single Plant,404351.875,6461454.94
pop18_ALL_DPaW C. undulatum,Single Plant,404351.876,6461454.08
pop18_ALL_DPaW C. undulatum,Single Plant,404351.571,6461453.018
pop18_ALL_DPaW C. undulatum,Single Plant,404352.33,6461455
pop18_ALL_DPaW C. undulatum,Single Plant,404349.671,6461454.353
pop18_ALL_DPaW C. undulatum,Single Plant,404348.414,6461454.285
pop18_ALL_DPaW C. undulatum,Single Plant,404347.867,6461452.566
pop18_ALL_DPaW C. undulatum,Single Plant,404346.497,6461452.783
pop18_ALL_DPaW C. undulatum,Single Plant,404346.277,6461450.992
pop18_ALL_DPaW C. undulatum,Single Plant,404344.246,6461450.832
pop18_ALL_DPaW C. undulatum,Single Plant,404344.317,6461449.81
pop18_ALL_DPaW C. undulatum,Single Plant,404345.57,6461450.134
pop18_ALL_DPaW C. undulatum,Single Plant,404345.681,6461450.479
pop18_ALL_DPaW C. undulatum,Single Plant,404346.66,6461451.776
pop18_ALL_DPaW C. undulatum,Single Plant,404345.987,6461449.308
pop18_ALL_DPaW C. undulatum,Single Plant,404344.27,6461449.383
pop18_ALL_DPaW C. undulatum,Single Plant,404346.204,6461448.774
pop18_ALL_DPaW C. undulatum,Single Plant,404343.746,6461448.645
pop18_ALL_DPaW C. undulatum,Single Plant,404345.378,6461447.158
pop18_ALL_DPaW C. undulatum,Single Plant,404337.462,6461438.095
pop18_ALL_DPaW C. undulatum,Single Plant,404338.583,6461436.728
pop18_ALL_DPaW C. undulatum,Single Plant,404337.04,6461434.045
pop18_ALL_DPaW C. undulatum,Single Plant,404339.202,6461433.722
pop18_ALL_DPaW C. undulatum,Single Plant,404336.077,6461433.49
pop18_ALL_DPaW C. undulatum,Single Plant,404333.269,6461434.794
pop18_ALL_DPaW C. undulatum,Single Plant,404333.838,6461433.325
pop18_ALL_DPaW C. undulatum,Single Plant,404334.079,6461432.974
pop18_ALL_DPaW C. undulatum,Single Plant,404333.904,6461430.45
pop18_ALL_DPaW C. undulatum,Single Plant,404331.436,6461432.518
pop18_ALL_DPaW C. undulatum,Single Plant,404332.223,6461428.309
pop18_ALL_DPaW C. undulatum,Single Plant,404329.33,6461431.241
pop18_ALL_DPaW C. undulatum,Single Plant,404330.268,6461436.709
pop18_ALL_DPaW C. undulatum,Single Plant,404325.456,6461430.875
pop18_ALL_DPaW C. undulatum,Single Plant,404330.622,6461421.699
pop18_ALL_DPaW C. undulatum,Single Plant,404328.654,6461424.401
pop18_ALL_DPaW C. undulatum,Single Plant,404323.041,6461404.685
pop18_ALL_DPaW C. undulatum,Single Plant,404317.804,6461401.267
pop18_ALL_DPaW C. undulatum,Single Plant,404317.532,6461399.121
pop18_ALL_DPaW C. undulatum,Single Plant,404310.526,6461381.138
pop18_ALL_DPaW C. undulatum,Single Plant,404309.037,6461377.002
pop18_ALL_DPaW C. undulatum,Single Plant,404314.083,6461374.63
pop18_ALL_DPaW C. undulatum,Single Plant,404329.491,6461361.154
pop18_ALL_DPaW C. undulatum,Single Plant,404339.415,6461356.675
pop18_ALL_DPaW C. undulatum,Single Plant,404342.921,6461352.677
pop18_ALL_DPaW C. undulatum,Single Plant,404343.145,6461358.109
pop18_ALL_DPaW C. undulatum,Single Plant,404344.489,6461358.293
pop18_ALL_DPaW C. undulatum,Single Plant,404347.387,6461352.62
pop18_ALL_DPaW C. undulatum,Single Plant,404352.052,6461376.843
pop18_ALL_DPaW C. undulatum,Single Plant,404352.994,6461379.277
pop18_ALL_DPaW C. undulatum,Single Plant,404343.943,6461371.836
pop18_ALL_DPaW C. undulatum,Single Plant,404343.836,6461379.864
pop18_ALL_DPaW C. undulatum,Single Plant,404348.826,6461382.181
pop18_ALL_DPaW C. undulatum,Single Plant,404349.693,6461383.554
pop18_ALL_DPaW C. undulatum,Single Plant,404349.832,6461380.472
pop18_ALL_DPaW C. undulatum,Single Plant,404354.153,6461381.825
pop18_ALL_DPaW C. undulatum,Single Plant,404349.127,6461387.613
pop18_ALL_DPaW C. undulatum,Single Plant,404349.217,6461388.425
pop18_ALL_DPaW C. undulatum,Single Plant,404356.058,6461389.404
pop18_ALL_DPaW C. undulatum,Single Plant,404359.16,6461417.095
pop18_ALL_DPaW C. undulatum,Single Plant,404375.267,6461425.701
pop18_ALL_DPaW C. undulatum,Single Plant,404379.666,6461423.471
pop18_ALL_DPaW C. undulatum,Single Plant,404380.798,6461422.974
pop18_ALL_DPaW C. undulatum,Single Plant,404380.531,6461423.843
pop18_ALL_DPaW C. undulatum,Single Plant,404378.603,6461430.656
pop18_ALL_DPaW C. undulatum,Single Plant,404381.833,6461433.827
pop18_ALL_DPaW C. undulatum,Single Plant,404377.906,6461436.909
pop18_ALL_DPaW C. undulatum,Single Plant,404372.067,6461435.298
pop18_ALL_DPaW C. undulatum,Single Plant,404399.912,6461442.693
pop18_ALL_DPaW C. undulatum,Single Plant,404400.768,6461443.189
pop18_ALL_DPaW C. undulatum,Single Plant,404385.907,6461404.531
pop18_ALL_DPaW C. undulatum,Single Plant,404374.031,6461387.792
pop18_ALL_DPaW C. undulatum,Single Plant,404378.024,6461381.401
pop18_ALL_DPaW C. undulatum,Single Plant,404381.279,6461364.752
pop18_ALL_DPaW C. undulatum,Single Plant,404419.116,6461354.105
pop18_ALL_DPaW C. undulatum,Single Plant,404366.757,6461509.5
pop18_ALL_DPaW C. undulatum,Single Plant,404365.581,6461512.332
pop18_ALL_DPaW C. undulatum,Single Plant,404361.563,6461511.754
pop18_ALL_DPaW C. undulatum,Single Plant,404361.429,6461511.287
pop18_ALL_DPaW C. undulatum,Single Plant,404363.827,6461514.821
pop18_ALL_DPaW C. undulatum,Single Plant,404361.502,6461518.454
pop18_ALL_DPaW C. undulatum,Single Plant,404358.247,6461519.365
pop18_ALL_DPaW C. undulatum,Single Plant,404370.069,6461493.386
pop18_ALL_DPaW C. undulatum,Single Plant,404370.463,6461492.873
pop18_ALL_DPaW C. undulatum,Single Plant,404370.024,6461493.104
pop18_ALL_DPaW C. undulatum,Single Plant,404370.994,6461491.887
pop18_ALL_DPaW C. undulatum,Single Plant,404365.075,6461494.022
pop18_ALL_DPaW C. undulatum,Single Plant,404345.214,6461469.927
pop18_ALL_DPaW C. undulatum,Single Plant,404342.191,6461467.887
pop18_ALL_DPaW C. undulatum,Single Plant,404340.469,6461468.046
pop18_ALL_DPaW C. undulatum,Single Plant,404336.325,6461463.585
pop18_ALL_DPaW C. undulatum,Single Plant,404335.343,6461457.703
pop18_ALL_DPaW C. undulatum,Single Plant,404334.692,6461457.042
pop18_ALL_DPaW C. undulatum,Single Plant,404333.327,6461456.219
pop18_ALL_DPaW C. undulatum,Single Plant,404338.648,6461503.22
pop18_ALL_DPaW C. undulatum,Single Plant,404337.225,6461505.784
pop18_ALL_DPaW C. undulatum,Single Plant,404335.565,6461505.162
pop18_ALL_DPaW C. undulatum,Single Plant,404336.68,6461507.254
pop18_ALL_DPaW C. undulatum,Single Plant,404296.797,6461476.247
pop18_ALL_DPaW C. undulatum,Single Plant,404300.247,6461477.228
pop18_ALL_DPaW C. undulatum,Single Plant,404296.619,6461475.089
pop18_ALL_DPaW C. undulatum,Single Plant,404303.738,6461470.383
pop18_ALL_DPaW C. undulatum,Single Plant,404299.164,6461468.02
pop18_ALL_DPaW C. undulatum,Single Plant,404297.216,6461468.579
pop18_ALL_DPaW C. undulatum,Single Plant,404291.664,6461448.26
pop18_ALL_DPaW C. undulatum,Single Plant,404292.842,6461457.713
pop18_ALL_DPaW C. undulatum,Single Plant,404291.835,6461461.672
pop18_ALL_DPaW C. undulatum,Single Plant,404288.49,6461461.643
pop18_ALL_DPaW C. undulatum,Single Plant,404281.868,6461456.644
pop18_ALL_DPaW C. undulatum,Single Plant,404286.958,6461439.454
pop18_ALL_DPaW C. undulatum,Single Plant,404283.459,6461422.215
pop18_ALL_DPaW C. undulatum,Single Plant,404286.08,6461421.756
pop18_ALL_DPaW C. undulatum,Single Plant,404287.224,6461418.714
pop18_ALL_DPaW C. undulatum,Single Plant,404291.647,6461413.25
pop18_ALL_DPaW C. undulatum,Single Plant,404413.504,6461519.69
pop18_ALL_DPaW C. undulatum,Single Plant,404405.799,6461507.537
pop18_ALL_DPaW C. undulatum,Single Plant,404399.852,6461502.661
pop18_ALL_DPaW C. undulatum,Single Plant,404387.407,6461503.608
pop18_ALL_DPaW C. undulatum,Single Plant,404388.436,6461506.136
pop18_ALL_DPaW C. undulatum,Single Plant,404386.925,6461503.979
pop18_ALL_DPaW C. undulatum,Single Plant,404385.746,6461504.999
pop18_ALL_DPaW C. undulatum,Single Plant,404384.489,6461505.762
pop18_ALL_DPaW C. undulatum,Single Plant,404380.801,6461505.526
pop18_ALL_DPaW C. undulatum,Single Plant,404392.862,6461505.953
pop18_ALL_DPaW C. undulatum,Single Plant,404392.596,6461512.5
pop18_ALL_DPaW C. undulatum,Single Plant,404395.562,6461515.515
pop18_ALL_DPaW C. undulatum,Single Plant,404394.674,6461519.174
pop18_ALL_DPaW C. undulatum,Single Plant,404395.058,6461519.16
pop18_ALL_DPaW C. undulatum,Single Plant,404401.69,6461515.173
pop18_ALL_DPaW C. undulatum,Single Plant,404399.8,6461523.891
pop18_ALL_DPaW C. undulatum,Single Plant,404399.825,6461525.703
pop18_ALL_DPaW C. undulatum,Single Plant,404402.138,6461526.602
pop18_ALL_DPaW C. undulatum,Single Plant,404402.548,6461528.183
pop18_ALL_DPaW C. undulatum,Single Plant,404403.436,6461531.972
pop18_ALL_DPaW C. undulatum,Single Plant,404404.357,6461530.505
pop18_ALL_DPaW C. undulatum,Single Plant,404404.874,6461530.438
pop18_ALL_DPaW C. undulatum,Single Plant,404405.956,6461530.305
pop18_ALL_DPaW C. undulatum,Single Plant,404406.78,6461530.233
pop18_ALL_DPaW C. undulatum,Single Plant,404407.779,6461529.275
pop18_ALL_DPaW C. undulatum,Single Plant,404408.662,6461526.323
pop18_ALL_DPaW C. undulatum,Single Plant,404407.071,6461524.829
pop18_ALL_DPaW C. undulatum,Single Plant,404411.318,6461529
pop18_ALL_DPaW C. undulatum,Single Plant,404382.153,6461546.355
pop18_ALL_DPaW C. undulatum,Single Plant,404353.212,6461537.55
pop18_ALL_DPaW C. undulatum,Single Plant,404356.533,6461538.325
pop18_ALL_DPaW C. undulatum,Single Plant,404360.834,6461541.43
pop18_ALL_DPaW C. undulatum,Single Plant,404365.517,6461555.531
pop18_ALL_DPaW C. undulatum,Single Plant,404368.255,6461548.45
pop18_ALL_DPaW C. undulatum,Single Plant,404362.218,6461602.686
pop18_ALL_DPaW C. undulatum,Single Plant,404366.919,6461608.674
pop18_ALL_DPaW C. undulatum,Single Plant,404363.913,6461616.677
pop18_ALL_DPaW C. undulatum,Single Plant,404364.103,6461617.406
pop18_ALL_DPaW C. undulatum,Single Plant,404365.861,6461623.917
pop18_ALL_DPaW C. undulatum,Single Plant,404383.395,6461650.776
pop18_ALL_DPaW C. undulatum,Single Plant,404373.7,6461654.365
pop18_ALL_DPaW C. undulatum,Single Plant,404387.865,6461666.498
pop18_ALL_DPaW C. undulatum,Single Plant,404387.086,6461669.28
pop18_ALL_DPaW C. undulatum,Single Plant,404387.54,6461674.547
pop18_ALL_DPaW C. undulatum,Single Plant,404392.706,6461670.623
pop18_ALL_DPaW C. undulatum,Single Plant,404390.832,6461669.648
pop18_ALL_DPaW C. undulatum,Single Plant,404386.922,6461682.811
pop18_ALL_DPaW C. undulatum,Single Plant,404381.362,6461679.146
pop18_ALL_DPaW C. undulatum,Single Plant,404382.272,6461680.848
pop18_ALL_DPaW C. undulatum,Single Plant,404383.378,6461685.76
pop18_ALL_DPaW C. undulatum,Single Plant,404382.528,6461688.772
pop18_ALL_DPaW C. undulatum,Single Plant,404387.224,6461690.971
pop18_ALL_DPaW C. undulatum,Single Plant,404391.368,6461684.09
pop18_ALL_DPaW C. undulatum,Single Plant,404393.397,6461686.524
pop18_ALL_DPaW C. undulatum,Single Plant,404392.397,6461689.698
pop18_ALL_DPaW C. undulatum,Single Plant,404383.493,6461700.691
pop18_ALL_DPaW C. undulatum,Single Plant,404389.102,6461702.426
pop18_ALL_DPaW C. undulatum,Single Plant,404400.474,6461696.445
pop18_ALL_DPaW C. undulatum,Single Plant,404401.491,6461697.682
pop18_ALL_DPaW C. undulatum,Single Plant,404398.56,6461698.494
pop18_ALL_DPaW C. undulatum,Single Plant,404398.277,6461700.851
pop18_ALL_DPaW C. undulatum,Single Plant,404388.899,6461702.164
pop18_ALL_DPaW C. undulatum,Single Plant,404385.601,6461705.752
pop18_ALL_DPaW C. undulatum,Single Plant,404395.506,6461711.267
pop18_ALL_DPaW C. undulatum,Single Plant,404397.739,6461710.477
pop18_ALL_DPaW C. undulatum,Single Plant,404396.73,6461720.445
pop18_ALL_DPaW C. undulatum,Single Plant,404398.755,6461728.927
pop18_ALL_DPaW C. undulatum,Single Plant,404434.452,6461696.978
pop18_ALL_DPaW C. undulatum,Single Plant,404434.177,6461695.79
pop18_ALL_DPaW C. undulatum,Single Plant,404430.16,6461686.321
pop18_ALL_DPaW C. undulatum,Single Plant,404433.652,6461687.506
pop18_ALL_DPaW C. undulatum,Single Plant,404430.596,6461686.047
pop18_ALL_DPaW C. undulatum,Single Plant,404431.11,6461683.049
pop18_ALL_DPaW C. undulatum,Single Plant,404430.769,6461679.375
pop18_ALL_DPaW C. undulatum,Single Plant,404427.933,6461681.541
pop18_ALL_DPaW C. undulatum,Single Plant,404427.819,6461681.145
pop18_ALL_DPaW C. undulatum,Single Plant,404427.756,6461679.479
pop18_ALL_DPaW C. undulatum,Single Plant,404423.613,6461677.528
pop18_ALL_DPaW C. undulatum,Single Plant,404425.6,6461674.381
pop18_ALL_DPaW C. undulatum,Single Plant,404423.442,6461673.167
pop18_ALL_DPaW C. undulatum,Single Plant,404415.209,6461660.237
pop18_ALL_DPaW C. undulatum,Single Plant,404419.369,6461662.718
pop18_ALL_DPaW C. undulatum,Single Plant,404412.195,6461655.129
pop18_ALL_DPaW C. undulatum,Single Plant,404406.441,6461646.874
pop18_ALL_DPaW C. undulatum,Single Plant,404405.444,6461645.661
pop18_ALL_DPaW C. undulatum,Single Plant,404404.186,6461643.711
pop18_ALL_DPaW C. undulatum,Single Plant,404411.052,6461642.416
pop18_ALL_DPaW C. undulatum,Single Plant,404410.694,6461642.38
pop18_ALL_DPaW C. undulatum,Single Plant,404410.621,6461638.981
pop18_ALL_DPaW C. undulatum,Single Plant,404409.042,6461637.938
pop18_ALL_DPaW C. undulatum,Single Plant,404398.057,6461633.645
pop18_ALL_DPaW C. undulatum,Single Plant,404397.666,6461626.151
pop18_ALL_DPaW C. undulatum,Single Plant,404400.561,6461618.879
pop18_ALL_DPaW C. undulatum,Single Plant,404401.813,6461617.089
pop18_ALL_DPaW C. undulatum,Single Plant,404402.077,6461613.074
pop18_ALL_DPaW C. undulatum,Single Plant,404402.517,6461605.075
pop18_ALL_DPaW C. undulatum,Single Plant,404400.465,6461597.575
pop18_ALL_DPaW C. undulatum,Single Plant,404398.787,6461574.875
pop18_ALL_DPaW C. undulatum,Single Plant,404388,6461566.492
pop18_ALL_DPaW C. undulatum,Single Plant,404382.297,6461568.982
pop18_ALL_DPaW C. undulatum,Single Plant,404383.335,6461562.032
pop18_ALL_DPaW C. undulatum,Single Plant,404382.186,6461561.415
pop18_ALL_DPaW C. undulatum,Single Plant,404392.794,6461561.851
pop18_ALL_DPaW C. undulatum,Single Plant,404392.266,6461562.835
pop18_ALL_DPaW C. undulatum,Single Plant,404400.26,6461570.42
pop18_ALL_DPaW C. undulatum,Single Plant,404400.626,6461571.952
pop18_ALL_DPaW C. undulatum,Single Plant,404402.267,6461567.691
pop18_ALL_DPaW C. undulatum,Single Plant,404406.17,6461565.876
pop18_ALL_DPaW C. undulatum,Single Plant,404408.843,6461596.572
pop18_ALL_DPaW C. undulatum,Single Plant,404408.023,6461608.072
pop18_ALL_DPaW C. undulatum,Single Plant,404416.99,6461616.457
pop18_ALL_DPaW C. undulatum,Single Plant,404421.11,6461621.594
pop18_ALL_DPaW C. undulatum,Single Plant,404418.976,6461628.388
pop18_ALL_DPaW C. undulatum,Single Plant,404416.843,6461628.951
pop18_ALL_DPaW C. undulatum,Single Plant,404415.663,6461629.727
pop18_ALL_DPaW C. undulatum,Single Plant,404415.937,6461635.514
pop18_ALL_DPaW C. undulatum,Single Plant,404420.866,6461646.695
pop18_ALL_DPaW C. undulatum,Single Plant,404424.926,6461653.387
pop18_ALL_DPaW C. undulatum,Single Plant,404425.437,6461657.021
pop18_ALL_DPaW C. undulatum,Single Plant,404423.994,6461655.687
pop18_ALL_DPaW C. undulatum,Single Plant,404428.126,6461662.773
pop18_ALL_DPaW C. undulatum,Single Plant,404431.186,6461663.221
pop18_ALL_DPaW C. undulatum,Single Plant,404428.079,6461667.434
pop18_ALL_DPaW C. undulatum,Single Plant,404426.403,6461667.986
pop18_ALL_DPaW C. undulatum,Single Plant,404428.015,6461670.536
pop18_ALL_DPaW C. undulatum,Single Plant,404435.366,6461669.946
pop18_ALL_DPaW C. undulatum,Single Plant,404429.837,6461674.327
pop18_ALL_DPaW C. undulatum,Single Plant,404430.447,6461680.338
pop18_ALL_DPaW C. undulatum,Single Plant,404430.703,6461684.201
pop18_ALL_DPaW C. undulatum,Single Plant,404431.11,6461687.02
pop18_ALL_DPaW C. undulatum,Single Plant,404434.09,6461688.509
pop18_ALL_DPaW C. undulatum,Single Plant,404439.649,6461684.327
pop18_ALL_DPaW C. undulatum,Single Plant,404441.239,6461685.443
pop18_ALL_DPaW C. undulatum,Single Plant,404441.47,6461686.585
pop18_ALL_DPaW C. undulatum,Single Plant,404441.032,6461687.721
pop18_ALL_DPaW C. undulatum,Single Plant,404447.943,6461691.166
pop18_ALL_DPaW C. undulatum,Single Plant,404517.379,6461743.165
pop18_ALL_DPaW C. undulatum,Single Plant,404479.35,6461692.521
pop18_ALL_DPaW C. undulatum,Single Plant,404478.474,6461685.119
pop18_ALL_DPaW C. undulatum,Single Plant,404476.676,6461684.282
pop18_ALL_DPaW C. undulatum,Single Plant,404483.492,6461681.074
pop18_ALL_DPaW C. undulatum,Single Plant,404484.19,6461681.034
pop18_ALL_DPaW C. undulatum,Single Plant,404484.861,6461682.156
pop18_ALL_DPaW C. undulatum,Single Plant,404485.256,6461681.871
pop18_ALL_DPaW C. undulatum,Single Plant,404485.306,6461682.143
pop18_ALL_DPaW C. undulatum,Single Plant,404485.231,6461685.408
pop18_ALL_DPaW C. undulatum,Single Plant,404484.944,6461674.177
pop18_ALL_DPaW C. undulatum,Single Plant,404482.355,6461675.559
pop18_ALL_DPaW C. undulatum,Single Plant,404480.879,6461675.717
pop18_ALL_DPaW C. undulatum,Single Plant,404480.378,6461676.431
pop18_ALL_DPaW C. undulatum,Single Plant,404483.303,6461665.014
pop18_ALL_DPaW C. undulatum,Single Plant,404474.01,6461646.04
pop18_ALL_DPaW C. undulatum,Single Plant,404475.667,6461644.102
pop18_ALL_DPaW C. undulatum,Single Plant,404469.739,6461642.095
pop18_ALL_DPaW C. undulatum,Single Plant,404464.657,6461626.839
pop18_ALL_DPaW C. undulatum,Single Plant,404460.418,6461624.63
pop18_ALL_DPaW C. undulatum,Single Plant,404457.128,6461620.15
pop18_ALL_DPaW C. undulatum,Single Plant,404451.356,6461623.619
pop18_ALL_DPaW C. undulatum,Single Plant,404453.292,6461616.327
pop18_ALL_DPaW C. undulatum,Single Plant,404460.642,6461617.508
