phylo.name,Species notes,leaf.fresh.weight.g,leaf.dry.weight.g,root.dry.weight.g,stem.dry.weight.g,leaf.area.cm.sq,experiment,all.dry.weight.g,block,harvest.minus.germ.date,average.seed.weight
Digitaria_sanguinalis,,0.2453,0.02102,0.0211,0.01285,12.7818,B,0.05497,6,14,0.000861468
Digitaria_sanguinalis,,0.0114,0.00106,0.00184,0.00061,0.9107,B,0.00351,2,8,0.000861468
Digitaria_sanguinalis,,0.6632,0.0974,0.13068,0.17674,40.9368,B,0.40482,8,29,0.000861468
Digitaria_sanguinalis,,2.5385,0.3214,0.3647,0.8071,135.8876,B,1.4932,3,28,0.000861468
Digitaria_sanguinalis,,0.0624,0.0055,0.0061,0.0027,3.5738,B,0.0143,4,15,0.000861468
Digitaria_sanguinalis,,0.0069,0.00078,0.00172,2.00E-04,0.623,B,0.0027,3,8,0.000861468
Digitaria_sanguinalis,,0.3355,0.041,0.0447,0.0251,21.6211,B,0.1108,8,21,0.000861468
Digitaria_sanguinalis,,1.3156,0.1628,0.1836,0.1178,72.6753,B,0.4642,2,21,0.000861468
Digitaria_seriata,,1.0765,0.15595,0.13156,0.11333,49.108,B,0.40084,4,32,4.00E-04
Digitaria_seriata,,1.4255,0.3018,0.2395,0.2987,71.3573,B,0.84,7,40,4.00E-04
Digitaria_seriata,,0.2524,0.0368,0.00758,0.0348,10.7988,B,0.07918,5,33,4.00E-04
Digitaria_seriata,,0.3255,0.0369,0.02396,0.0234,11.4135,B,0.08426,3,43,4.00E-04
Digitaria_seriata,,0.3985,0.0539,0.0414,0.03658,22.9246,B,0.13188,8,25,4.00E-04
Digitaria_seriata,,0.0368,0.0041,0.0018,0.00189,1.6304,B,0.00779,5,18,4.00E-04
Digitaria_seriata,,0.0454,0.00492,0.0029,0.00231,2.2017,B,0.01013,6,18,4.00E-04
Digitaria_seriata,,0.0042,0.00056,0.00056,0.00019,0.34,B,0.00131,6,11,4.00E-04
Digitaria_seriata,,0.1925,0.0274,0.031,0.01872,10.661,B,0.07712,1,24,4.00E-04
Digitaria_seriata,,0.0059,0.001,0.00084,3.00E-04,0.3245,B,0.00214,1,11,4.00E-04
Digitaria_setigera,,1.4372,0.253,0.3171,0.2502,93.5923,A,0.8203,4,31,0.000404505
Digitaria_setigera,,6.1581,1.0766,0.96065,1.2095,350.6183,A,3.24675,7,31,0.000404505
Digitaria_setigera,,0.1284,0.0149,0.0119,0.00805,8.7156,B,0.03485,2,25,0.000404505
Digitaria_setigera,,0.2163,0.02589,0.0272,0.01354,13.4559,B,0.06663,2,30,0.000404505
Digitaria_setigera,,3.8061,0.7307,0.8132,1.33681,236.0425,A,2.88071,1,40,0.000404505
Digitaria_setigera,,3.3393,0.6047,0.54628,1.04236,202.8354,A,2.19334,5,39,0.000404505
Digitaria_setigera,,0.0042,0.00055,0.00054,0.00022,0.3529,B,0.00131,2,10,0.000404505
Digitaria_setigera,,1.0597,0.1631,0.1095,0.0978,62.982,A,0.3704,3,24,0.000404505
Digitaria_setigera,,0.0252,0.0029,0.0037,0.00105,1.91,B,0.00765,3,17,0.000404505
Digitaria_setigera,,0.0214,0.0016,0.00103,0.00039,1.3568,A,0.00302,5,10,0.000404505
Digitaria_setigera,,0.0047,0.00048,0.00081,2.00E-04,0.4323,B,0.00149,1,12,0.000404505
Digitaria_setigera,,0.4624,0.0559,0.07179,0.0402,25.1576,A,0.16789,4,16,0.000404505
Digitaria_setigera,,0.0704,0.0097,0.0084,0.0043,4.3314,A,0.0224,6,17,0.000404505
Digitaria_setigera,,2.0124,0.3249,0.38248,0.3035,115.5183,A,1.01088,7,23,0.000404505
Digitaria_setigera,,1.7516,0.3121,0.2267,0.2957,108.2802,B,0.8345,5,31,0.000404505
Digitaria_setigera,,2.0663,0.4697,0.1293,0.2109,126.3941,B,0.8099,7,38,0.000404505
Digitaria_setigera,,0.0683,0.0088,0.0098,0.0029,4.8727,B,0.0215,2,24,0.000404505
Digitaria_setigera,,0.1286,0.0184,0.01645,0.0091,8.7536,B,0.04395,6,16,0.000404505
Digitaria_setigera,,0.0203,0.0013,0.0011,0.00049,0.947,A,0.00289,7,10,0.000404505
Digitaria_ternata,,0.0189,0.0044,0.0035,0,1.3965,B,0.0079,8,24,0.000360909
Digitaria_ternata,,0.0066,0.00179,0.00135,0.00211,0.2874,B,0.00525,1,17,0.000360909
Digitaria_ternata,,0.0059,0.00114,8.00E-04,0.00023,0.4859,B,0.00217,1,10,0.000360909
Digitaria_ternata,,0.0029,0.00037,0.00062,0.00017,0.2301,B,0.00116,7,10,0.000360909
Digitaria_ternata,,0.3039,0.04037,0.02005,0.01832,17.7502,B,0.07874,5,32,0.000360909
Digitaria_ternata,,0.0086,0.00188,0.00257,0.00065,0.6713,B,0.0051,1,17,0.000360909
Digitaria_ternata,,0.7134,0.1476,0.0922,0.09158,39.7782,B,0.33138,7,39,0.000360909
Digitaria_ternata,,1.0262,0.1847,0.1664,0.1192,53.0564,B,0.4703,4,39,0.000360909
Digitaria_ternata,,0.0689,0.0117,0.0059,0.0049,4.4891,B,0.0225,6,24,0.000360909
Digitaria_ternata,,0.0838,0.0121,0.00631,0.00589,5.2722,B,0.0243,2,32,0.000360909
Diheteropogon_hagerupii,,0.2832,0.0627,0.0726,0.0257,19.0152,B,0.161,4,32,0.001862857
Diheteropogon_hagerupii,,0.0496,0.0094,0.0169,0.0042,3.4817,B,0.0305,2,18,0.001862857
Diheteropogon_hagerupii,,1.8923,0.3939,0.3795,0.1411,100.1487,B,0.9145,8,39,0.001862857
Diheteropogon_hagerupii,,0.0198,0.00387,0.0062,0.00133,1.6189,B,0.0114,8,11,0.001862857
Diheteropogon_hagerupii,,0.0367,0.0069,0.00807,0.00239,3.2385,B,0.01736,2,11,0.001862857
Diheteropogon_hagerupii,,0.075,0.0104,0.0156,0.0033,4.3659,B,0.0293,1,18,0.001862857
Diheteropogon_hagerupii,,1.0321,0.2141,0.1649,0.0944,65.4163,B,0.4734,8,32,0.001862857
Diheteropogon_hagerupii,,0.3476,0.0586,0.04588,0.0229,22.1998,B,0.12738,5,25,0.001862857
Diheteropogon_hagerupii,,0.568,0.1105,0.1015,0.04012,36.5651,B,0.25212,5,39,0.001862857
Diheteropogon_hagerupii,,0.1127,0.0215,0.0194,0.008,7.7629,B,0.0489,8,24,0.001862857
Dinebra_retroflexa,,0.0023,0.00019,0.00035,0.00024,0.1303,B,0.00078,7,10,0.000202727
Dinebra_retroflexa,,0.118,0.0176,0.012,0.0117,13.1401,B,0.0413,5,24,0.000202727
Dinebra_retroflexa,,0.0032,0.00047,0.00092,0.00031,0.4995,B,0.0017,1,17,0.000202727
Dinebra_retroflexa,,0.6427,0.1379,0.0738,0.1334,51.3843,B,0.3451,7,38,0.000202727
Dinebra_retroflexa,,0.4809,0.0606,0.0242,0.0579,30.42,B,0.1427,2,39,0.000202727
Dinebra_retroflexa,,1.9587,0.4517,0.3013,0.3189,118.7636,B,1.0719,1,38,0.000202727
Dinebra_retroflexa,,0.0415,0.0084,0.00477,0.0066,5.4,B,0.01977,8,32,0.000202727
Dinebra_retroflexa,,0.0051,0.00103,0.00139,0.00055,0.7243,B,0.00297,8,16,0.000202727
Dinebra_retroflexa,,0.0015,0.00037,0.00048,2.00E-04,0.3238,B,0.00105,3,10,0.000202727
Dinebra_retroflexa,,0.0292,0.0063,0.0072,0.0026,3.3307,B,0.0161,3,24,0.000202727
Echinochloa_crus-galli,,3.9579,0.6792,0.71809,0.96097,184.5596,A,2.35826,8,43,0.000422727
Echinochloa_crus-galli,,0.1159,0.0135,0.0028,0.00931,8.4754,B,0.02561,8,31,0.000422727
Echinochloa_crus-galli,,0.0021,0.00012,0.00058,0.00025,0.1786,A,0.00095,5,11,0.000422727
Echinochloa_crus-galli,,0.4455,0.0519,0.0489,0.0471,25.1266,B,0.1479,5,24,0.000422727
Echinochloa_crus-galli,,0.0525,0.007,0.0119,0.0041,3.9914,B,0.023,2,18,0.000422727
Echinochloa_crus-galli,,0.0767,0.00962,0.00751,0.0705,5.6422,B,0.08763,5,10,0.000422727
Echinochloa_crus-galli,,6.0074,1.1448,0.7769,2.6341,310.941,B,4.5558,5,32,0.000422727
Echinochloa_crus-galli,,0.6682,0.115,0.16159,0.12675,38.3941,A,0.40334,7,31,0.000422727
Echinochloa_crus-galli,,0.3125,0.0508,0.0873,0.0664,18.8686,A,0.2045,1,24,0.000422727
Echinochloa_crus-galli,,3.4692,0.7038,0.50658,2.3219,193.2001,B,3.53228,5,34,0.000422727
Echinochloa_crus-galli,,0.2318,0.0336,0.0415,0.0259,14.4622,B,0.101,2,24,0.000422727
Echinochloa_crus-galli,,0.0101,0.00133,0.00169,0.00061,0.7594,A,0.00363,4,10,0.000422727
Echinochloa_crus-galli,,0.105,0.0126,0.02,0.0104,7.2806,A,0.043,4,17,0.000422727
Echinochloa_crus-galli,,2.7615,0.5517,0.742,0.8608,108.9329,B,2.1545,6,45,0.000422727
Echinochloa_crus-galli,,2.72802,1.3672,1.7088,3.59941,297.0947,A,6.67541,7,37,0.000422727
Echinochloa_crus-galli,,0.0251,0.0025,0.0026,0.00124,1.7155,B,0.00634,5,17,0.000422727
Echinochloa_crus-galli,,0.2214,0.0292,0.0292,0.026,13.478,A,0.0844,5,16,0.000422727
Echinochloa_crus-pavonis,,0.1574,0.0229,0.0249,0.0159,8.5078,B,0.0637,8,25,0.000423423
Echinochloa_crus-pavonis,,0.6069,0.0967,0.1163,0.0661,37.1907,B,0.2791,4,39,0.000423423
Echinochloa_crus-pavonis,,1.9875,0.3885,0.5519,0.4485,111.79,B,1.3889,4,39,0.000423423
Echinochloa_crus-pavonis,,0.6061,0.1076,0.1452,0.0894,35.1345,B,0.3422,7,32,0.000423423
Echinochloa_crus-pavonis,,0.0017,0.00022,0.00038,0.00024,0.139,B,0.00084,1,11,0.000423423
Echinochloa_crus-pavonis,,0.805,0.1541,0.2221,0.165,55.3289,B,0.5412,4,32,0.000423423
Echinochloa_crus-pavonis,,0.0019,0.00032,0.00061,0.00011,0.1669,B,0.00104,4,11,0.000423423
Echinochloa_crus-pavonis,,0.0227,0.0035,0.0057,0.0016,1.5526,B,0.0108,6,18,0.000423423
Echinochloa_crus-pavonis,,0.015,0.00192,0.0036,0.0011,1.0374,B,0.00662,7,18,0.000423423
Echinochloa_crus-pavonis,,0.1901,0.0298,0.0274,0.0211,11.1032,B,0.0783,6,25,0.000423423
Echinochloa_esculenta,,0.417,0.0461,0.0684,0.0423,26.9715,B,0.1568,6,19,0.002345455
Echinochloa_esculenta,,0.1923,0.0269,0.0363,0.0247,14.4279,B,0.0879,8,25,0.002345455
Echinochloa_esculenta,,0.0144,0.00185,0.00227,0.00118,1.506,B,0.0053,6,7,0.002345455
Echinochloa_esculenta,,0.464,0.059,0.1077,0.0596,29.9968,B,0.2263,6,19,0.002345455
Echinochloa_esculenta,,0.0035,0.00045,9.00E-04,0.00045,0.3326,B,0.0018,7,7,0.002345455
Echinochloa_esculenta,,8.1351,0.5262,0.5766,2.8454,146.7637,B,3.9482,5,36,0.002345455
Echinochloa_esculenta,,0.0147,0.00252,0.0055,0.0017,1.4957,B,0.00972,6,12,0.002345455
Echinochloa_esculenta,,0.0564,0.0064,0.0098,0.0055,5.1928,B,0.0217,7,12,0.002345455
Echinochloa_esculenta,,0.4189,0.0655,0.0766,0.5244,33.7195,B,0.6665,1,36,0.002345455
Echinochloa_esculenta,,0.7503,0.1131,0.181,0.3309,38.5664,B,0.625,7,25,0.002345455
Echinochloa_frumentacea,,0.0494,0.009,0.01049,0.00707,4.4097,A,0.02656,6,23,0.003005362
Echinochloa_frumentacea,,0.0267,0.0026,0.00126,0.00249,2.0219,A,0.00635,4,19,0.003005362
Echinochloa_frumentacea,,3.1873,0.5521,0.6578,0.6185,171.9262,A,1.8284,4,27,0.003005362
Echinochloa_frumentacea,,0.0386,0.00396,0.00357,0.0026,3.378,A,0.01013,1,9,0.003005362
Echinochloa_frumentacea,,8.013,1.5884,2.0105,1.97755,381.4091,A,5.57645,5,37,0.003005362
Echinochloa_frumentacea,,1.4659,0.2291,0.30619,0.2072,85.4626,A,0.74249,5,23,0.003005362
Echinochloa_frumentacea,,0.2529,0.0354,0.0445,0.0271,17.0764,A,0.107,5,16,0.003005362
Echinochloa_haploclada,,0.0364,0.0048,0.0058,0.0021,2.599,A,0.0127,1,10,0.0025525
Echinochloa_haploclada,,0.6488,0.0933,0.11562,0.08409,35.8897,A,0.29301,6,19,0.0025525
Echinochloa_haploclada,,0.0136,0.0012,0.0018,0.00062,1.0355,A,0.00362,1,6,0.0025525
Echinochloa_haploclada,,1.759,0.4285,0.5969,3.56257,103.2561,A,4.58797,3,38,0.0025525
Echinochloa_haploclada,,2.5084,0.5209,0.3511,1.0511,122.3011,A,1.9231,3,28,0.0025525
Echinochloa_haploclada,,0.0139,0.0016,0.00151,0.00055,0.8254,A,0.00366,3,6,0.0025525
Echinochloa_haploclada,,2.2781,0.416,0.39008,0.5772,110.359,A,1.38328,5,28,0.0025525
Echinochloa_haploclada,,0.0204,0.00291,0.0033,0.0015,1.5463,A,0.00771,1,10,0.0025525
Echinochloa_haploclada,,0.2044,0.037,0.04266,0.02617,13.2426,A,0.10583,8,19,0.0025525
Echinochloa_haploclada,,2.5355,0.5706,0.65567,3.7914,133.6748,A,5.01767,5,38,0.0025525
Echinochloa_muricata,,0.0263,0.0035,0.0041,0.0035,1.9493,B,0.0111,4,16,0.001286486
Echinochloa_muricata,,0.5811,0.1805,0.25989,0.825,57.6725,B,1.26539,3,35,0.001286486
Echinochloa_muricata,,0.0122,0.00166,0.0014,0.00103,1.3991,B,0.00409,8,7,0.001286486
Echinochloa_muricata,,1.4791,0.2794,0.367,0.4292,78.4913,B,1.0756,6,29,0.001286486
Echinochloa_muricata,,0.0147,0.00201,0.0026,0.00101,1.3394,B,0.00562,4,9,0.001286486
Echinochloa_muricata,,0.9297,0.19095,0.24988,0.5868,67.4581,B,1.02763,7,31,0.001286486
Echinochloa_muricata,,0.425,0.0559,0.0657,0.0628,26.2116,B,0.1844,4,25,0.001286486
Echinochloa_muricata,,0.1417,0.0204,0.0304,0.0191,9.2625,B,0.0699,6,16,0.001286486
Echinochloa_muricata,,0.0957,0.0141,0.0255,0.0181,8.6471,B,0.0577,3,22,0.001286486
Echinochloa_oryzicola,,0.0059,9.00E-04,0.00119,0.00063,0.3888,A,0.00272,3,6,0.002971964
Echinochloa_oryzicola,,0.02,0.0025,0.00198,0.00104,1.5074,A,0.00552,8,6,0.0034106
Echinochloa_oryzicola,,0.0463,0.006,0.00596,0.00672,3.1627,A,0.01868,4,17,0.002971964
Echinochloa_oryzicola,,0.8025,0.11746,0.13209,0.16995,32.2254,A,0.4195,7,24,0.002971964
Echinochloa_oryzicola,,1.4209,0.3047,0.4164,0.5688,74.4962,A,1.2899,7,28,0.002971964
Echinochloa_oryzicola,,0.7203,0.1416,0.1047,0.4757,54.0654,A,0.722,1,28,0.0034106
Echinochloa_oryzicola,,3.7995,0.7829,0.4818,5.4871,199.0271,A,6.7518,3,35,0.0034106
Echinochloa_oryzicola,,2.4815,0.534,0.6681,1.0164,82.1879,A,2.2185,2,38,0.002971964
Echinochloa_oryzicola,,3.9934,0.7025,0.2875,1.3703,200.8539,A,2.3603,5,28,0.0034106
Echinochloa_oryzicola,,0.0169,0.0021,0.00198,0.00079,1.0754,A,0.00487,3,6,0.0034106
Echinochloa_oryzicola,,2.226,0.4707,0.44784,0.75258,100.2142,A,1.67112,3,28,0.002971964
Echinochloa_oryzicola,,0.0038,6.00E-04,0.0013,0.00088,0.2301,A,0.00278,1,6,0.002971964
Echinochloa_oryzicola,,2.4048,0.4786,0.6999,0.92586,79.1973,A,2.10436,4,38,0.002971964
Echinochloa_oryzicola,,0.11003,0.01775,0.00927,0.00802,3.6241,A,0.03504,4,10,0.0034106
Echinochloa_oryzicola,,0.8455,0.10996,0.1434,0.17558,39.9318,A,0.42894,1,24,0.002971964
Echinochloa_oryzicola,,0.1343,0.0193,0.01916,0.02187,6.9128,A,0.06033,5,17,0.002971964
Echinochloa_oryzicola,,0.2293,0.0363,0.02274,0.02539,13.7924,A,0.08443,2,18,0.0034106
Echinochloa_oryzicola,,2.0118,0.45,0.28657,3.2742,128.5246,A,4.01077,4,35,0.0034106
Echinochloa_oryzicola,,0.0553,0.00625,0.00402,0.00419,2.2083,A,0.01446,2,10,0.0034106
Echinochloa_oryzicola,,1.0926,0.1008,0.04546,0.06551,56.7678,A,0.21177,7,19,0.0034106
Echinochloa_picta,,0.0455,0.0082,0.00912,0.0078,3.3644,B,0.02512,8,13,0.003026364
Echinochloa_picta,,0.3013,0.0442,0.0639,0.0575,17.3616,B,0.1656,8,19,0.003026364
Echinochloa_picta,,1.2265,0.2304,0.2457,0.3082,58.3064,B,0.7843,7,25,0.003026364
Echinochloa_picta,,0.0133,0.00188,0.0018,0.00224,1.2913,B,0.00592,3,8,0.003026364
Echinochloa_picta,,0.1758,0.0286,0.0443,0.0343,10.5117,B,0.1072,7,19,0.003026364
Echinochloa_picta,,4.6103,0.8547,0.91896,1.54714,164.1935,B,3.3208,2,36,0.003026364
Echinochloa_picta,,0.1584,0.0218,0.0162,0.016,9.4349,B,0.054,5,12,0.003026364
Echinochloa_picta,,1.5212,0.3456,0.5015,0.5103,41.5724,B,1.3574,8,37,0.003026364
Echinochloa_picta,,0.0131,0.00207,0.0018,0.0025,1.3794,B,0.00637,4,8,0.003026364
Echinochloa_picta,,0.8434,0.141,0.1395,0.1693,40.0437,B,0.4498,6,26,0.003026364
Echinochloa_pyramidalis,,0.0088,0.00102,0.0024,0.0013,0.5901,B,0.00472,3,18,0.000865714
Echinochloa_pyramidalis,,0.0421,0.0065,0.0102,0.0046,2.7516,B,0.0213,4,25,0.000865714
Echinochloa_pyramidalis,,0.1454,0.0309,0.0398,0.028,7.2623,B,0.0987,1,32,0.000865714
Echinochloa_pyramidalis,,0.153,0.0263,0.0294,0.0331,10.0507,B,0.0888,4,44,0.000865714
Echinochloa_pyramidalis,,0.1322,0.02,0.01942,0.0255,6.734,B,0.06492,4,25,0.000865714
Echinochloa_stagnina,,1.203,0.2619,0.1966,0.3862,58.459,B,0.8447,7,30,0.002768182
Echinochloa_stagnina,,0.0212,0.00333,0.00369,0.00213,1.745,B,0.00915,7,10,0.002768182
Echinochloa_stagnina,,0.1014,0.0139,0.0169,0.0126,8.31,B,0.0434,3,16,0.002768182
Echinochloa_stagnina,,1.1021,0.1581,0.1307,0.2266,64.6792,B,0.5154,7,23,0.002768182
Echinochloa_stagnina,,0.1684,0.0248,0.03,0.0266,13.8956,B,0.0814,4,23,0.002768182
Echinochloa_stagnina,,1.2207,0.2642,0.30718,0.3762,66.6769,B,0.94758,3,30,0.002768182
Echinochloa_stagnina,,1.1284,0.2856,0.2137,0.5018,54.1801,B,1.0011,3,38,0.002768182
Echinochloa_stagnina,,NA,0.353,0.39763,0.6806,74.8716,B,1.43123,1,37,0.002768182
Echinochloa_stagnina,,0.0104,0.00132,0.00205,0.00098,0.9517,B,0.00435,8,10,0.002768182
Echinochloa_stagnina,,0.0822,0.0093,0.0081,0.0067,6.2721,B,0.0241,7,17,0.002768182
Echinochloa_turneriana,,0.0022,0.00018,0.00023,0.00025,0.184,A,0.00066,3,17,0.002129351
Echinochloa_turneriana,,0.6123,0.0789,0.11485,0.1147,29.6602,A,0.30845,7,24,0.002129351
Echinochloa_turneriana,,0.0197,0.0105,0.00306,0.00166,1.3276,A,0.01522,8,17,0.002129351
Echinochloa_turneriana,,0.0887,0.0103,0.00862,0.00883,8.7575,A,0.02775,2,45,0.002129351
Echinochloa_turneriana,,0.0056,0.00058,0.00058,0.00025,0.4409,A,0.00141,8,10,0.002129351
Ehrharta_calycina,,0.348,0.0664,0.07426,0.02855,18.764,A,0.16921,8,34,0.001160976
Ehrharta_calycina,,0.5659,0.1224,0.06451,0.0546,30.9587,A,0.24151,1,32,0.001160976
Ehrharta_calycina,,0.0034,0.00082,0.00067,0.00035,0.2244,A,0.00184,4,12,0.001160976
Ehrharta_calycina,,0.092,0.0187,0.0184,0.0067,3.9545,A,0.0438,8,25,0.001160976
Ehrharta_calycina,,0.0189,0.0046,0.00425,0.00261,1.3756,A,0.01146,6,18,0.001160976
Ehrharta_calycina,,0.0035,9.00E-04,0.00073,0.00039,0.2864,A,0.00202,8,11,0.001160976
Ehrharta_calycina,,0.0142,0.0026,0.00254,0.00185,0.8042,A,0.00699,2,18,0.001160976
Ehrharta_calycina,,0.8008,0.2008,0.12645,0.08192,30.6354,A,0.40917,1,42,0.001160976
Ehrharta_calycina,,0.0594,0.0123,0.01045,0.0054,2.9537,A,0.02815,6,25,0.001160976
Ehrharta_calycina,,1.3177,0.3078,0.31553,0.3276,53.8432,A,0.95093,6,41,0.001160976
Ehrharta_erecta,,0.0029,0.00073,0.00143,2.00E-04,0.3157,A,0.00236,6,12,0.001482353
Ehrharta_erecta,,0.0177,0.0038,0.00205,0.00126,1.342,A,0.00711,8,21,0.001482353
Ehrharta_erecta,,0.0257,0.0074,0.00342,0.00345,2.3888,A,0.01427,6,26,0.001482353
Ehrharta_erecta,,0.0192,0.0034,0.00254,0.00145,1.5859,A,0.00739,4,19,0.001482353
Ehrharta_erecta,,0.1632,0.051,0.01154,0.03575,15.8156,A,0.09829,7,56,0.001482353
Ehrharta_erecta,,0.0469,0.0114,0.00603,0.0053,4.005,A,0.02273,2,24,0.001482353
Ehrharta_erecta,,0.1827,0.0449,0.03473,0.0304,18.1475,A,0.11003,4,44,0.001482353
Ehrharta_erecta,,0.0789,0.0188,0.01008,0.01171,7.7018,A,0.04059,4,32,0.001482353
Ehrharta_erecta,,0.1573,0.0363,0.02443,0.02523,14.3984,A,0.08596,1,34,0.001482353
Ehrharta_erecta,,0.0048,0.00108,9.00E-04,0.00029,0.3745,A,0.00227,8,12,0.001482353
Eleusine_coracana,,4.901,0.8822,1.2116,0.69412,218.8265,A,2.78792,4,31,0.002521905
Eleusine_coracana,,3.6278,0.7789,0.92053,0.57246,178.3745,A,2.27189,3,42,0.002521905
Eleusine_coracana,,0.5312,0.0786,0.1456,0.0416,30.2391,A,0.2658,1,26,0.002521905
Eleusine_coracana,,2.0204,0.3351,0.5973,0.1901,99.014,A,1.1225,5,31,0.002521905
Eleusine_coracana,,2.7025,0.4042,0.4921,0.2333,128.2137,A,1.1296,7,27,0.002521905
Eleusine_coracana,,12.7509,2.7394,2.37953,2.31195,630.1126,A,7.43088,6,43,0.002521905
Eleusine_coracana,,0.2059,0.0233,0.02339,0.01047,12.3661,A,0.05716,8,19,0.002521905
Eleusine_coracana,,0.0292,0.0034,0.00398,0.00096,1.6874,A,0.00834,7,13,0.002521905
Eleusine_coracana,,0.5086,0.052,0.06168,0.0281,26.2057,A,0.14178,5,20,0.002521905
Eleusine_coracana,,0.0926,0.0086,0.00774,0.00285,4.7134,A,0.01919,8,12,0.002521905
Eleusine_indica,,1.3252,0.3161,0.5344,0.5446,82.5622,A,1.3951,1,39,0.000302857
Eleusine_indica,,0.2766,0.0461,0.0435,0.0179,15.0971,A,0.1075,7,23,0.000302857
Eleusine_indica,,0.3136,0.0472,0.0434,0.0145,16.5836,A,0.1051,5,23,0.000302857
Eleusine_indica,,0.0048,0.00072,6.00E-04,1.00E-04,0.2952,A,0.00142,8,9,0.000302857
Eleusine_indica,,1.3264,0.288,0.598,0.56173,90.1358,A,1.44773,5,39,0.000302857
Eleusine_indica,,0.0306,0.0042,0.00239,0.00122,1.8913,A,0.00781,3,9,0.000302857
Eleusine_indica,,0.9476,0.1967,0.2577,0.1859,54.8834,A,0.6403,7,31,0.000302857
Eleusine_indica,,0.3794,0.0497,0.0612,0.0176,20.0279,A,0.1285,7,16,0.000302857
Eleusine_kigeziensis,,1.7981,0.3344,0.3105,0.4316,88.64,B,1.0765,7,39,0.000548571
Eleusine_kigeziensis,,0.306,0.04379,0.04572,0.02487,21.3764,B,0.11438,4,32,0.000548571
Eleusine_kigeziensis,,0.0113,0.0015,0.0033,0.00067,0.7351,B,0.00547,7,17,0.000548571
Eleusine_kigeziensis,,1.8612,0.2975,0.1915,0.3058,110.9435,B,0.7948,3,45,0.000548571
Eleusine_kigeziensis,,0.1756,0.0243,0.0236,0.01148,11.3737,B,0.05938,2,26,0.000548571
Eleusine_kigeziensis,,0.0027,0.00037,0.00064,0.00015,0.2697,B,0.00116,8,10,0.000548571
Eleusine_kigeziensis,,0.0202,0.00267,0.00544,0.0013,1.4965,B,0.00941,1,17,0.000548571
Eleusine_kigeziensis,,0.0023,0.00031,0.00077,0.00016,0.1969,B,0.00124,6,11,0.000548571
Eleusine_kigeziensis,,0.2911,0.0397,0.0371,0.0178,17.5199,B,0.0946,8,24,0.000548571
Elionurus_euchaetus,,0.0493,0.0092,0.0094,0.007,2.0743,A,0.0256,3,23,0.001384211
Elionurus_euchaetus,,0.0532,0.0108,0.0099,0.0062,1.9182,A,0.0269,7,24,0.001384211
Elionurus_euchaetus,,0.0392,0.0083,0.00936,0.00675,2.1533,A,0.02441,3,31,0.001384211
Elionurus_euchaetus,,0.0304,0.0049,0.0053,0.00214,1.4126,A,0.01234,6,17,0.001384211
Elionurus_euchaetus,,0.2371,0.0432,0.04856,0.0242,7.5871,A,0.11596,6,44,0.001384211
Elionurus_euchaetus,,0.0435,0.0109,0.01873,0.00569,2.3451,A,0.03532,6,32,0.001384211
Elionurus_euchaetus,,0.014,0.0025,0.00236,0.00061,0.7339,A,0.00547,7,10,0.001384211
Elionurus_euchaetus,,0.0062,0.00125,0.00148,0.00063,0.434,A,0.00336,6,9,0.001384211
Elionurus_euchaetus,,0.2263,0.0434,0.0539,0.0297,12.2419,A,0.127,6,39,0.001384211
Elionurus_euchaetus,,0.0392,0.0083,0.00665,0.00187,1.4256,A,0.01682,6,16,0.001384211
Elymus_farctus,,0.0913,0.0274,0.0142,0.0136,3.4571,B,0.0552,7,32,0.009025641
Elymus_farctus,,8.00E-04,0.00025,0.00035,0.00017,0.0569,B,0.00077,2,10,0.009025641
Elymus_farctus,,0.0406,0.0084,0.004,0.003,1.6877,B,0.0154,5,25,0.009025641
Elymus_farctus,,0.0097,0.0046,0.0025,0.0027,0.9484,B,0.0098,7,43,0.009025641
Elymus_farctus,,0.0094,0.00269,0.0032,0.0012,0.4085,B,0.00709,2,18,0.009025641
Elymus_farctus,,0.0114,0.0029,0.0017,0.0014,0.5256,B,0.006,2,17,0.009025641
Elymus_farctus,,0.0319,0.0079,0.00395,0.0036,1.3179,B,0.01545,3,24,0.009025641
Elymus_farctus,,NA,0.00024,0.00013,0.00059,0.0504,B,0.00096,8,10,0.009025641
Elymus_farctus,,0.0571,0.0178,0.0105,0.0064,3.817,B,0.0347,6,42,0.009025641
Elymus_glaucissimus,,0.3166,0.1014,0.08599,0.0601,16.266,A,0.24749,7,42,0.006495789
Elymus_glaucissimus,,0.1513,0.0421,0.05664,0.0211,8.0923,A,0.11984,8,34,0.006495789
Elymus_glaucissimus,,0.0038,0.00049,0.00088,0.00075,0.2901,A,0.00212,4,7,0.006495789
Elymus_glaucissimus,,0.0916,0.0282,0.018,0.0124,4.6542,A,0.0586,2,26,0.006495789
Elymus_glaucissimus,,0.0385,0.0102,0.06056,0.00385,2.0451,A,0.07461,8,19,0.006495789
Elymus_glaucissimus,,0.031,0.0086,0.00771,0.0044,1.9849,A,0.02071,8,19,0.006495789
Elymus_glaucissimus,,0.0065,0.00103,0.00145,6.00E-04,0.4316,A,0.00308,4,5,0.006495789
Elymus_glaucissimus,,0.1566,0.0498,0.0501,0.01801,8.1915,A,0.11791,4,34,0.006495789
Elymus_glaucissimus,,0.2004,0.0578,0.01019,0.01693,9.6371,A,0.08492,1,42,0.006495789
