invader.species,block,size,plot,survival,invader.SLA,invader.LDMC,resident.weighted.SLA,resident.weighted.LDMC,invader.resident.trait.difference.PC1,invader.resident.trait.difference.PC2,resident FDis,soil.pc1,soil.pc2,soil.pc3,soil.moisture
Asclepias_tuberosa,1,0.5,1,1,0.923852944,-1.224220408,296.9793592,0.235185172,-5.97133525,0.814088515,1.088103908,-2.398011587,0.858665154,0.590970849,15.6
Panclum_virgatum,1,0.5,1,1,1.562773584,-0.568674578,296.9793592,0.235185172,-6.148638538,0.679825909,1.088103908,-2.398011587,0.858665154,0.590970849,15.6
Elymus_canadensis,1,0.5,1,1,-0.290254646,1.932457145,296.9793592,0.235185172,1.360900508,1.140053527,1.088103908,-2.398011587,0.858665154,0.590970849,15.6
Schizachyrium_scoparium,1,0.5,1,0,-0.089111616,0.794290674,296.9793592,0.235185172,-1.651044572,-0.833991798,1.088103908,-2.398011587,0.858665154,0.590970849,15.6
Lespedeza_capitata,1,0.5,1,1,-0.518784311,1.336085922,296.9793592,0.235185172,0.600246055,-0.83904183,1.088103908,-2.398011587,0.858665154,0.590970849,15.6
Andropogon_gerardii,1,2,1,1,1.069288831,0.069143982,219.3298715,0.313193786,-1.918692804,0.580617139,1.29985014,-2.346738362,0.307726641,1.001867984,14.5
Monarda_punctata,1,2,1,1,0.335709803,-0.480910348,219.3298715,0.313193786,-2.095358571,0.668527645,1.29985014,-2.346738362,0.307726641,1.001867984,14.5
Schizachyrium_scoparium,1,2,1,1,-0.089111616,0.794290674,219.3298715,0.313193786,-2.053746517,0.689983421,1.29985014,-2.346738362,0.307726641,1.001867984,14.5
Desmodium_canadense,1,2,1,1,1.939097938,0.333434344,219.3298715,0.313193786,-2.182979442,0.5999401,1.29985014,-2.346738362,0.307726641,1.001867984,14.5
Monarda_fistulosa,1,2,1,1,-0.325757308,0.125305679,219.3298715,0.313193786,-2.298109924,0.578364813,1.29985014,-2.346738362,0.307726641,1.001867984,14.5
Coreopsis_lanceolata,1,2,2,1,-2.15797621,-1.035854055,250.9927149,0.274282744,0.517936736,-3.84017991,1.318215355,-2.886250167,0.590750429,1.353079038,12
Aster_ericoides,1,2,2,0,0.187198689,-1.405926644,250.9927149,0.274282744,-4.00320223,0.608970969,1.318215355,-2.886250167,0.590750429,1.353079038,12
Asclepias_tuberosa,1,2,2,1,0.923852944,-1.224220408,250.9927149,0.274282744,-3.898697134,0.616600805,1.318215355,-2.886250167,0.590750429,1.353079038,12
Aster_N-A,1,2,2,1,-0.157500245,-0.134029239,250.9927149,0.274282744,-3.040737109,-0.058791791,1.318215355,-2.886250167,0.590750429,1.353079038,12
Coreopsis_tripteris,1,2,2,1,-0.968375668,-0.251308097,250.9927149,0.274282744,-1.093691972,-2.375628944,1.318215355,-2.886250167,0.590750429,1.353079038,12
Monarda_fistulosa,1,0.5,3,1,-0.325757308,0.125305679,158.5344781,0.316747597,-0.593822967,-0.955478564,0.917830297,-1.764373808,-0.084027257,0.123506401,12.3
Asclepias_syriaca,1,0.5,3,0,-0.330814924,-0.535651497,158.5344781,0.316747597,-0.443898112,-0.814859217,0.917830297,-1.764373808,-0.084027257,0.123506401,12.3
Aster_ericoides,1,0.5,3,1,0.187198689,-1.405926644,158.5344781,0.316747597,-0.522587949,-0.834995452,0.917830297,-1.764373808,-0.084027257,0.123506401,12.3
Andropogon_gerardii,1,0.5,3,1,1.069288831,0.069143982,158.5344781,0.316747597,-0.214405847,-0.953226238,0.917830297,-1.764373808,-0.084027257,0.123506401,12.3
Rudbeckia_hirta,1,0.5,3,1,0.137128441,-1.224227009,158.5344781,0.316747597,-0.076266542,-0.901125817,0.917830297,-1.764373808,-0.084027257,0.123506401,12.3
Andropogon_gerardii,1,1,3,1,1.069288831,0.069143982,189.0205969,0.332328866,-0.652648255,0.232306126,0.675951136,-2.200823355,0.798326091,0.801263614,16
Monarda_punctata,1,1,3,1,0.335709803,-0.480910348,189.0205969,0.332328866,-0.829314022,0.320216632,0.675951136,-2.200823355,0.798326091,0.801263614,16
Schizachyrium_scoparium,1,1,3,1,-0.089111616,0.794290674,189.0205969,0.332328866,-0.787701967,0.341672409,0.675951136,-2.200823355,0.798326091,0.801263614,16
Ratibida_pinnata,1,1,3,0,-1.574433682,-0.964892091,189.0205969,0.332328866,-0.051548094,-0.638020482,0.675951136,-2.200823355,0.798326091,0.801263614,16
Monarda_fistulosa,1,1,3,1,-0.325757308,0.125305679,189.0205969,0.332328866,-1.032065374,0.2300538,0.675951136,-2.200823355,0.798326091,0.801263614,16
Panclum_virgatum,1,2,3,1,1.562773584,-0.568674578,149.3881401,0.385669386,1.390589991,0.357939034,0.589808115,-1.888049046,0.765115473,-0.286552961,15.3
Asclepias_syriaca,1,2,3,0,-0.330814924,-0.535651497,149.3881401,0.385669386,1.452453177,0.594332883,0.589808115,-1.888049046,0.765115473,-0.286552961,15.3
Lespedeza_capitata,1,2,3,1,-0.518784311,1.336085922,149.3881401,0.385669386,1.239494132,0.497113895,0.589808115,-1.888049046,0.765115473,-0.286552961,15.3
Sorghastrum_nutans,1,2,3,1,0.609346862,-0.054742128,149.3881401,0.385669386,1.658630193,0.464560035,0.589808115,-1.888049046,0.765115473,-0.286552961,15.3
Potentilla_arguta,1,2,3,0,-1.408660338,1.557429113,149.3881401,0.385669386,0.839604255,1.091669969,0.589808115,-1.888049046,0.765115473,-0.286552961,15.3
Rudbeckia_hirta,1,2,4,1,0.137128441,-1.224227009,203.3037539,0.316577557,-1.272611722,0.287064111,1.224780037,-2.105274644,-0.037200896,0.548462921,12
Desmodium_illinoense,1,2,4,1,0.630407271,-0.099341128,203.3037539,0.316577557,-1.680679199,0.33165623,1.224780037,-2.105274644,-0.037200896,0.548462921,12
Elymus_canadensis,1,2,4,1,-0.290254646,1.932457145,203.3037539,0.316577557,-1.711576878,0.3088879,1.224780037,-2.105274644,-0.037200896,0.548462921,12
Calamagrostis_canadensis,1,2,4,0,0.426864585,1.831630363,203.3037539,0.316577557,-1.798874185,0.279735454,1.224780037,-2.105274644,-0.037200896,0.548462921,12
Ratibida_pinnata,1,2,4,1,-1.574433682,-0.964892091,203.3037539,0.316577557,-0.048890531,-1.396123255,1.224780037,-2.105274644,-0.037200896,0.548462921,12
Coreopsis_tripteris,1,0.5,6,1,-0.968375668,-0.251308097,113.8356018,0.329223718,0.74125796,-1.575566408,0.449000439,-2.132015084,-0.23893133,-0.787392234,9.5
Aster_N-A,1,0.5,6,1,-0.157500245,-0.134029239,113.8356018,0.329223718,1.148977118,-1.613493549,0.449000439,-2.132015084,-0.23893133,-0.787392234,9.5
Potentilla_arguta,1,0.5,6,0,-1.408660338,1.557429113,113.8356018,0.329223718,0.43282799,-1.208732545,0.449000439,-2.132015084,-0.23893133,-0.787392234,9.5
Desmodium_illinoense,1,0.5,6,0,0.630407271,-0.099341128,113.8356018,0.329223718,1.005241004,-1.747744112,0.449000439,-2.132015084,-0.23893133,-0.787392234,9.5
Calamagrostis_canadensis,1,0.5,6,0,0.426864585,1.831630363,113.8356018,0.329223718,0.887046018,-1.799664888,0.449000439,-2.132015084,-0.23893133,-0.787392234,9.5
Asclepias_tuberosa,1,1,6,1,0.923852944,-1.224220408,191.2717578,0.316724191,-1.290483043,0.043912003,0.978647432,-1.650372437,0.616493855,1.100104771,11.3
Sorghastrum_nutans,1,1,6,1,0.609346862,-0.054742128,191.2717578,0.316724191,-1.110121285,-0.073354445,0.978647432,-1.650372437,0.616493855,1.100104771,11.3
Desmodium_canadense,1,1,6,1,1.939097938,0.333434344,191.2717578,0.316724191,-1.351092675,-0.062625657,0.978647432,-1.650372437,0.616493855,1.100104771,11.3
Potentilla_arguta,1,1,6,0,-1.408660338,1.557429113,191.2717578,0.316724191,-0.696233798,-0.679157936,0.978647432,-1.650372437,0.616493855,1.100104771,11.3
Coreopsis_tripteris,1,1,6,1,-0.968375668,-0.251308097,191.2717578,0.316724191,-1.620717253,0.186921627,0.978647432,-1.650372437,0.616493855,1.100104771,11.3
Sorghastrum_nutans,1,0.5,7,1,0.609346862,-0.054742128,145.0782523,0.346471489,0.833427413,-0.590199257,0.545032411,-1.848732442,-0.802187437,1.544382954,7.3
Desmodium_canadense,1,0.5,7,1,1.939097938,0.333434344,145.0782523,0.346471489,0.592456023,-0.579470469,0.545032411,-1.848732442,-0.802187437,1.544382954,7.3
Monarda_punctata,1,0.5,7,1,0.335709803,-0.480910348,145.0782523,0.346471489,0.680076894,-0.510882924,0.545032411,-1.848732442,-0.802187437,1.544382954,7.3
Ratibida_pinnata,1,0.5,7,0,-1.574433682,-0.964892091,145.0782523,0.346471489,-0.136569688,0.125292472,0.545032411,-1.848732442,-0.802187437,1.544382954,7.3
Coreopsis_lanceolata,1,0.5,7,1,-2.15797621,-1.035854055,145.0782523,0.346471489,-0.571596878,0.71158288,0.545032411,-1.848732442,-0.802187437,1.544382954,7.3
Coreopsis_lanceolata,1,1,7,1,-2.15797621,-1.035854055,169.0967111,0.35688989,0.31788517,0.321775566,0.394552876,-1.368270521,0.659938328,1.543527705,16.7
Aster_N-A,1,1,7,0,-0.157500245,-0.134029239,169.0967111,0.35688989,0.340743289,0.521631721,0.394552876,-1.368270521,0.659938328,1.543527705,16.7
Aster_ericoides,1,1,7,0,0.187198689,-1.405926644,169.0967111,0.35688989,0.158753245,0.408919403,0.394552876,-1.368270521,0.659938328,1.543527705,16.7
Desmodium_illinoense,1,1,7,0,0.630407271,-0.099341128,169.0967111,0.35688989,0.197007176,0.387381157,0.394552876,-1.368270521,0.659938328,1.543527705,16.7
Rudbeckia_hirta,1,1,7,1,0.137128441,-1.224227009,169.0967111,0.35688989,0.605074652,0.342789039,0.394552876,-1.368270521,0.659938328,1.543527705,16.7
Elymus_canadensis,1,1,8,1,-0.290254646,1.932457145,197.6718156,0.322488871,-1.580141156,0.140351054,1.160174084,-1.770249743,0.073444485,1.812084453,13.8
Calamagrostis_canadensis,1,1,8,1,0.426864585,1.831630363,197.6718156,0.322488871,-1.507132259,0.271504812,1.160174084,-1.770249743,0.073444485,1.812084453,13.8
Asclepias_syriaca,1,1,8,0,-0.330814924,-0.535651497,197.6718156,0.322488871,-1.348501366,0.365100069,1.160174084,-1.770249743,0.073444485,1.812084453,13.8
Panclum_virgatum,1,1,8,1,1.562773584,-0.568674578,197.6718156,0.322488871,-1.410364552,0.12870622,1.160174084,-1.770249743,0.073444485,1.812084453,13.8
Lespedeza_capitata,1,1,8,0,-0.518784311,1.336085922,197.6718156,0.322488871,-1.561460411,0.267881081,1.160174084,-1.770249743,0.073444485,1.812084453,13.8
Monarda_fistulosa,10,0.5,1,0,-0.325757308,0.125305679,193.733806,0.342186928,-0.921184416,0.591973275,0.549927126,-2.166961692,1.381299953,-0.740396324,17.8
Desmodium_canadense,10,0.5,1,0,1.939097938,0.333434344,193.733806,0.342186928,-0.806053934,0.613548562,0.549927126,-2.166961692,1.381299953,-0.740396324,17.8
Rudbeckia_hirta,10,0.5,1,0,0.137128441,-1.224227009,193.733806,0.342186928,-0.403627991,0.646326022,0.549927126,-2.166961692,1.381299953,-0.740396324,17.8
Ratibida_pinnata,10,0.5,1,1,-1.574433682,-0.964892091,193.733806,0.342186928,0.31037138,-0.527139524,0.549927126,-2.166961692,1.381299953,-0.740396324,17.8
Calamagrostis_canadensis,10,0.5,1,1,0.426864585,1.831630363,193.733806,0.342186928,-0.929890454,0.638997365,0.549927126,-2.166961692,1.381299953,-0.740396324,17.8
Sorghastrum_nutans,10,2,1,1,0.609346862,-0.054742128,227.7999275,0.3306225,-1.749629886,1.232728023,0.810508164,-1.957473467,1.260440163,0.05961307,19.2
Elymus_canadensis,10,2,1,0,-0.290254646,1.932457145,227.7999275,0.3306225,-2.187446692,1.137751855,0.810508164,-1.957473467,1.260440163,0.05961307,19.2
Lespedeza_capitata,10,2,1,0,-0.518784311,1.336085922,227.7999275,0.3306225,-1.574441758,0.670957694,0.810508164,-1.957473467,1.260440163,0.05961307,19.2
Rudbeckia_hirta,10,2,1,0,0.137128441,-1.224227009,227.7999275,0.3306225,-1.588175332,1.276234271,0.810508164,-1.957473467,1.260440163,0.05961307,19.2
Potentilla_arguta,10,2,1,0,-1.408660338,1.557429113,227.7999275,0.3306225,0.609848669,-1.318666536,0.810508164,-1.957473467,1.260440163,0.05961307,19.2
Aster_N-A,10,0.5,2,1,-0.157500245,-0.134029239,210.6397937,0.301970275,-2.082600328,0.310987264,1.359027533,0.434512521,0.009549206,-1.989565067,19.2
Asclepias_tuberosa,10,0.5,2,1,0.923852944,-1.224220408,210.6397937,0.301970275,-2.160085276,0.205904782,1.359027533,0.434512521,0.009549206,-1.989565067,19.2
Asclepias_syriaca,10,0.5,2,0,-0.330814924,-0.535651497,210.6397937,0.301970275,-2.185900535,0.218411181,1.359027533,0.434512521,0.009549206,-1.989565067,19.2
Monarda_punctata,10,0.5,2,0,0.335709803,-0.480910348,210.6397937,0.301970275,-2.133074037,0.167954667,1.359027533,0.434512521,0.009549206,-1.989565067,19.2
Potentilla_arguta,10,0.5,2,0,-1.408660338,1.557429113,210.6397937,0.301970275,-0.53424102,-1.548760169,1.359027533,0.434512521,0.009549206,-1.989565067,19.2
Monarda_fistulosa,10,2,2,1,-0.325757308,0.125305679,181.4534913,0.349232769,-0.425180653,0.433893606,0.581337975,-0.806599137,1.085483129,-1.059498296,21
Panclum_virgatum,10,2,2,0,1.562773584,-0.568674578,181.4534913,0.349232769,-0.337118984,0.338119104,0.581337975,-0.806599137,1.085483129,-1.059498296,21
Coreopsis_lanceolata,10,2,2,0,-2.15797621,-1.035854055,181.4534913,0.349232769,0.463342484,-0.190923314,0.581337975,-0.806599137,1.085483129,-1.059498296,21
Asclepias_syriaca,10,2,2,0,-0.330814924,-0.535651497,181.4534913,0.349232769,-0.275255798,0.574512953,0.581337975,-0.806599137,1.085483129,-1.059498296,21
Monarda_punctata,10,2,2,1,0.335709803,-0.480910348,181.4534913,0.349232769,-0.222429301,0.524056438,0.581337975,-0.806599137,1.085483129,-1.059498296,21
Aster_ericoides,10,0.5,3,1,0.187198689,-1.405926644,168.5107326,0.341130846,-0.203549432,0.015405894,0.485113986,-3.040449853,0.399240505,-0.275887099,19.6
Elymus_canadensis,10,0.5,3,1,-0.290254646,1.932457145,168.5107326,0.341130846,-0.356499385,-0.189206885,0.485113986,-3.040449853,0.399240505,-0.275887099,19.6
Andropogon_gerardii,10,0.5,3,1,1.069288831,0.069143982,168.5107326,0.341130846,0.104632669,-0.102824891,0.485113986,-3.040449853,0.399240505,-0.275887099,19.6
Lespedeza_capitata,10,0.5,3,0,-0.518784311,1.336085922,168.5107326,0.341130846,-0.33781864,-0.061676858,0.485113986,-3.040449853,0.399240505,-0.275887099,19.6
Coreopsis_tripteris,10,0.5,3,0,-0.968375668,-0.251308097,168.5107326,0.341130846,-0.429278547,0.166045354,0.485113986,-3.040449853,0.399240505,-0.275887099,19.6
Calamagrostis_canadensis,10,2,3,0,0.426864585,1.831630363,151.3154516,0.371703681,0.907592205,0.217161473,0.410816226,-2.386801569,0.101773238,0.285725479,13.4
Aster_ericoides,10,2,3,0,0.187198689,-1.405926644,151.3154516,0.371703681,0.98753326,0.290620494,0.410816226,-2.386801569,0.101773238,0.285725479,13.4
Schizachyrium_scoparium,10,2,3,0,-0.089111616,0.794290674,151.3154516,0.371703681,1.160661649,0.281755991,0.410816226,-2.386801569,0.101773238,0.285725479,13.4
Coreopsis_tripteris,10,2,3,0,-0.968375668,-0.251308097,151.3154516,0.371703681,0.761804146,0.441259953,0.410816226,-2.386801569,0.101773238,0.285725479,13.4
Asclepias_tuberosa,10,2,3,1,0.923852944,-1.224220408,151.3154516,0.371703681,1.092038356,0.29825033,0.410816226,-2.386801569,0.101773238,0.285725479,13.4
Andropogon_gerardii,10,1,4,1,1.069288831,0.069143982,166.0838417,0.360676208,0.637969613,0.30124915,0.157449153,-2.034666559,0.871437437,-0.27627588,18.9
Calamagrostis_canadensis,10,1,4,0,0.426864585,1.831630363,166.0838417,0.360676208,0.249846456,0.346020914,0.157449153,-2.034666559,0.871437437,-0.27627588,18.9
Sorghastrum_nutans,10,1,4,1,0.609346862,-0.054742128,166.0838417,0.360676208,0.614654366,0.309843323,0.157449153,-2.034666559,0.871437437,-0.27627588,18.9
Lespedeza_capitata,10,1,4,1,-0.518784311,1.336085922,166.0838417,0.360676208,0.195518305,0.342397183,0.157449153,-2.034666559,0.871437437,-0.27627588,18.9
Desmodium_canadense,10,1,4,0,1.939097938,0.333434344,166.0838417,0.360676208,0.373682976,0.320572111,0.157449153,-2.034666559,0.871437437,-0.27627588,18.9
Andropogon_gerardii,10,2,4,0,1.069288831,0.069143982,191.4552126,0.332404167,-0.715679681,0.298949048,0.770303254,-1.672818065,1.762111347,0.858440435,18.5
Ratibida_pinnata,10,2,4,0,-1.574433682,-0.964892091,191.4552126,0.332404167,0.015094827,-0.701051908,0.770303254,-1.672818065,1.762111347,0.858440435,18.5
Aster_N-A,10,2,4,1,-0.157500245,-0.134029239,191.4552126,0.332404167,-0.841871739,0.529892151,0.770303254,-1.672818065,1.762111347,0.858440435,18.5
Desmodium_canadense,10,2,4,0,1.939097938,0.333434344,191.4552126,0.332404167,-0.979966318,0.318272008,0.770303254,-1.672818065,1.762111347,0.858440435,18.5
Desmodium_illinoense,10,2,4,0,0.630407271,-0.099341128,191.4552126,0.332404167,-0.985607852,0.395641588,0.770303254,-1.672818065,1.762111347,0.858440435,18.5
Monarda_punctata,10,1,5,0,0.335709803,-0.480910348,168.9732914,0.349948412,0.127097035,0.208852905,0.149150189,-1.890586197,-0.237020618,-0.419505941,16.3
Desmodium_illinoense,10,1,5,0,0.630407271,-0.099341128,168.9732914,0.349948412,0.033834631,0.217634939,0.149150189,-1.890586197,-0.237020618,-0.419505941,16.3
Asclepias_syriaca,10,1,5,0,-0.330814924,-0.535651497,168.9732914,0.349948412,0.074270538,0.25930942,0.149150189,-1.890586197,-0.237020618,-0.419505941,16.3
Monarda_fistulosa,10,1,5,0,-0.325757308,0.125305679,168.9732914,0.349948412,-0.075654317,0.118690073,0.149150189,-1.890586197,-0.237020618,-0.419505941,16.3
Rudbeckia_hirta,10,1,5,0,0.137128441,-1.224227009,168.9732914,0.349948412,0.441902108,0.173042821,0.149150189,-1.890586197,-0.237020618,-0.419505941,16.3
Sorghastrum_nutans,10,0.5,6,1,0.609346862,-0.054742128,271.838621,0.252397516,-4.798307006,0.529673182,1.294626221,-2.498983085,0.893398678,0.170322892,16.3
Schizachyrium_scoparium,10,0.5,6,1,-0.089111616,0.794290674,271.838621,0.252397516,-2.733335901,-0.577218069,1.294626221,-2.498983085,0.893398678,0.170322892,16.3
Desmodium_illinoense,10,0.5,6,1,0.630407271,-0.099341128,271.838621,0.252397516,-5.04491993,0.617771548,1.294626221,-2.498983085,0.893398678,0.170322892,16.3
Coreopsis_lanceolata,10,0.5,6,0,-2.15797621,-1.035854055,271.838621,0.252397516,0.548275561,-4.92015154,1.294626221,-2.498983085,0.893398678,0.170322892,16.3
Panclum_virgatum,10,0.5,6,1,1.562773584,-0.568674578,271.838621,0.252397516,-5.066347209,0.423052181,1.294626221,-2.498983085,0.893398678,0.170322892,16.3
Elymus_canadensis,10,1,6,0,-0.290254646,1.932457145,164.6580778,0.356147767,0.106213816,0.068303295,0.138838144,-0.94743157,0.952274356,1.57072334,18.5
Schizachyrium_scoparium,10,1,6,0,-0.089111616,0.794290674,164.6580778,0.356147767,0.432292158,0.264051572,0.138838144,-0.94743157,0.952274356,1.57072334,18.5
Asclepias_tuberosa,10,1,6,1,0.923852944,-1.224220408,164.6580778,0.356147767,0.363668865,0.280545911,0.138838144,-0.94743157,0.952274356,1.57072334,18.5
Coreopsis_tripteris,10,1,6,0,-0.968375668,-0.251308097,164.6580778,0.356147767,0.033434654,0.423555534,0.138838144,-0.94743157,0.952274356,1.57072334,18.5
Aster_ericoides,10,1,6,0,0.187198689,-1.405926644,164.6580778,0.356147767,0.259163769,0.272916075,0.138838144,-0.94743157,0.952274356,1.57072334,18.5
Aster_N-A,10,1,8,1,-0.157500245,-0.134029239,168.2096196,0.355131864,0.322209602,0.455849093,0.057827535,-0.691443263,0.96570775,-0.06898217,23.6
Potentilla_arguta,10,1,8,0,-1.408660338,1.557429113,168.2096196,0.355131864,-0.38937919,0.856049761,0.057827535,-0.691443263,0.96570775,-0.06898217,23.6
Panclum_virgatum,10,1,8,0,1.562773584,-0.568674578,168.2096196,0.355131864,0.157046209,0.126879163,0.057827535,-0.691443263,0.96570775,-0.06898217,23.6
Ratibida_pinnata,10,1,8,0,-1.574433682,-0.964892091,168.2096196,0.355131864,-0.05894823,0.463029432,0.057827535,-0.691443263,0.96570775,-0.06898217,23.6
Coreopsis_lanceolata,10,1,8,0,-2.15797621,-1.035854055,168.2096196,0.355131864,0.252102542,0.303241879,0.057827535,-0.691443263,0.96570775,-0.06898217,23.6
Andropogon_gerardii,11,0.5,1,0,1.069288831,0.069143982,171.0618883,0.336851549,-0.065927356,-0.137503327,1.025632855,0.412238653,1.955277319,0.419513845,16
Monarda_punctata,11,0.5,1,0,0.335709803,-0.480910348,171.0618883,0.336851549,-0.242593123,-0.049592821,1.025632855,0.412238653,1.955277319,0.419513845,16
Calamagrostis_canadensis,11,0.5,1,1,0.426864585,1.831630363,171.0618883,0.336851549,-0.454050513,-0.092731563,1.025632855,0.412238653,1.955277319,0.419513845,16
Desmodium_illinoense,11,0.5,1,1,0.630407271,-0.099341128,171.0618883,0.336851549,-0.335855527,-0.040810787,1.025632855,0.412238653,1.955277319,0.419513845,16
Panclum_virgatum,11,0.5,1,1,1.562773584,-0.568674578,171.0618883,0.336851549,-0.357282806,-0.235530155,1.025632855,0.412238653,1.955277319,0.419513845,16
Asclepias_syriaca,11,2,1,0,-0.330814924,-0.535651497,157.9603042,0.347087525,0.298956376,-0.102586816,0.665416055,-0.714730842,0.246379124,-0.127169969,18.9
Panclum_virgatum,11,2,1,0,1.562773584,-0.568674578,157.9603042,0.347087525,0.23709319,-0.338980664,0.665416055,-0.714730842,0.246379124,-0.127169969,18.9
Monarda_fistulosa,11,2,1,1,-0.325757308,0.125305679,157.9603042,0.347087525,0.14903152,-0.243206162,0.665416055,-0.714730842,0.246379124,-0.127169969,18.9
Rudbeckia_hirta,11,2,1,1,0.137128441,-1.224227009,157.9603042,0.347087525,0.666587945,-0.188853415,0.665416055,-0.714730842,0.246379124,-0.127169969,18.9
Monarda_punctata,11,2,1,1,0.335709803,-0.480910348,157.9603042,0.347087525,0.351782873,-0.153043331,0.665416055,-0.714730842,0.246379124,-0.127169969,18.9
Lespedeza_capitata,11,0.5,2,1,-0.518784311,1.336085922,148.5215637,0.314070017,-0.454408862,-1.242945349,0.831128028,0.889250267,1.002810893,0.705507786,18.5
Coreopsis_lanceolata,11,0.5,2,1,-2.15797621,-1.035854055,148.5215637,0.314070017,-1.25689683,-0.157117334,0.831128028,0.889250267,1.002810893,0.705507786,18.5
Elymus_canadensis,11,0.5,2,1,-0.290254646,1.932457145,148.5215637,0.314070017,-0.192519806,-1.089905575,0.831128028,0.889250267,1.002810893,0.705507786,18.5
Sorghastrum_nutans,11,0.5,2,0,0.609346862,-0.054742128,148.5215637,0.314070017,-0.035272801,-1.275499209,0.831128028,0.889250267,1.002810893,0.705507786,18.5
Aster_ericoides,11,0.5,2,1,0.187198689,-1.405926644,148.5215637,0.314070017,-0.320139655,-1.165862596,0.831128028,0.889250267,1.002810893,0.705507786,18.5
Sorghastrum_nutans,11,1,2,0,0.609346862,-0.054742128,162.4481291,0.361161459,0.723114916,0.224655793,0.237306905,-2.890508266,-0.013426313,-0.389656224,14.2
Monarda_fistulosa,11,1,2,1,-0.325757308,0.125305679,162.4481291,0.361161459,0.367013045,0.213809294,0.237306905,-2.890508266,-0.013426313,-0.389656224,14.2
Aster_N-A,11,1,2,1,-0.157500245,-0.134029239,162.4481291,0.361161459,0.620238106,0.447004723,0.237306905,-2.890508266,-0.013426313,-0.389656224,14.2
Rudbeckia_hirta,11,1,2,1,0.137128441,-1.224227009,162.4481291,0.361161459,0.88456947,0.268162041,0.237306905,-2.890508266,-0.013426313,-0.389656224,14.2
Desmodium_canadense,11,1,2,0,1.939097938,0.333434344,162.4481291,0.361161459,0.482143526,0.235384581,0.237306905,-2.890508266,-0.013426313,-0.389656224,14.2
Calamagrostis_canadensis,11,2,2,0,0.426864585,1.831630363,158.4537352,0.358412645,0.398765581,0.088539522,0.399533018,-0.173272239,0.535679135,1.325801664,18.9
Schizachyrium_scoparium,11,2,2,1,-0.089111616,0.794290674,158.4537352,0.358412645,0.651835025,0.15313404,0.399533018,-0.173272239,0.535679135,1.325801664,18.9
Sorghastrum_nutans,11,2,2,1,0.609346862,-0.054742128,158.4537352,0.358412645,0.76357349,0.052361931,0.399533018,-0.173272239,0.535679135,1.325801664,18.9
Coreopsis_lanceolata,11,2,2,0,-2.15797621,-1.035854055,158.4537352,0.358412645,0.07096431,0.641728957,0.399533018,-0.173272239,0.535679135,1.325801664,18.9
Aster_N-A,11,2,2,1,-0.157500245,-0.134029239,158.4537352,0.358412645,0.66069668,0.274710861,0.399533018,-0.173272239,0.535679135,1.325801664,18.9
Ratibida_pinnata,11,2,3,1,-1.574433682,-0.964892091,163.6238753,0.353029229,-0.231494942,0.53473211,0.260309606,-3.182243856,1.913431873,-0.89440688,18.9
Coreopsis_tripteris,11,2,3,1,-0.968375668,-0.251308097,163.6238753,0.353029229,-0.013806878,0.321229523,0.260309606,-3.182243856,1.913431873,-0.89440688,18.9
Potentilla_arguta,11,2,3,0,-1.408660338,1.557429113,163.6238753,0.353029229,-0.322236848,0.688063386,0.260309606,-3.182243856,1.913431873,-0.89440688,18.9
Andropogon_gerardii,11,2,3,1,1.069288831,0.069143982,163.6238753,0.353029229,0.520104337,0.052359279,0.260309606,-3.182243856,1.913431873,-0.89440688,18.9
Asclepias_tuberosa,11,2,3,0,0.923852944,-1.224220408,163.6238753,0.353029229,0.316427332,0.1782199,0.260309606,-3.182243856,1.913431873,-0.89440688,18.9
Aster_ericoides,11,2,4,0,0.187198689,-1.405926644,134.5413017,0.388992387,1.848841996,0.258491741,0.52697228,-1.943167591,0.351017613,0.399317503,17.8
Lespedeza_capitata,11,2,4,1,-0.518784311,1.336085922,134.5413017,0.388992387,1.714572789,0.181408989,0.52697228,-1.943167591,0.351017613,0.399317503,17.8
Desmodium_illinoense,11,2,4,1,0.630407271,-0.099341128,134.5413017,0.388992387,1.887095927,0.236953496,0.52697228,-1.943167591,0.351017613,0.399317503,17.8
Elymus_canadensis,11,2,4,0,-0.290254646,1.932457145,134.5413017,0.388992387,1.695892043,0.053878962,0.52697228,-1.943167591,0.351017613,0.399317503,17.8
Desmodium_canadense,11,2,4,0,1.939097938,0.333434344,134.5413017,0.388992387,1.89273746,0.159583916,0.52697228,-1.943167591,0.351017613,0.399317503,17.8
Desmodium_canadense,11,0.5,5,0,1.939097938,0.333434344,161.8273617,0.361894934,0.516264438,0.236441709,0.130850184,-1.688719298,1.258507377,-0.371121704,16.7
Rudbeckia_hirta,11,0.5,5,0,0.137128441,-1.224227009,161.8273617,0.361894934,0.918690381,0.269219169,0.130850184,-1.688719298,1.258507377,-0.371121704,16.7
Ratibida_pinnata,11,0.5,5,0,-1.574433682,-0.964892091,161.8273617,0.361894934,-0.066735472,0.795178849,0.130850184,-1.688719298,1.258507377,-0.371121704,16.7
Schizachyrium_scoparium,11,0.5,5,1,-0.089111616,0.794290674,161.8273617,0.361894934,0.645497364,0.326485031,0.130850184,-1.688719298,1.258507377,-0.371121704,16.7
Monarda_fistulosa,11,0.5,5,1,-0.325757308,0.125305679,161.8273617,0.361894934,0.401133957,0.214866422,0.130850184,-1.688719298,1.258507377,-0.371121704,16.7
