",""species"",""region"",""biome"",""spines"",""hmax"",""sla"",""woo"",""ref.sla"",""ref.woo"",""ref.hmax"",""mat"",""map"",""rs"",""nfires"",""avgfrp"",""cec"",""cly"",""crf"",""orc"",""ph"",""slt"",""snd"""
"1675,""Rhodostemonodaphne praeclara"",""Neotropical"",""forest"","""",NA,NA,0.4,"""",""Zanneetal2009"","""",24.67295,3274.5,27.68085,0.3313,4.7,9.83333333333333,36.6666666666667,6,55,47,26.3333333333333,36.5"
"1676,""Persea rufotomentosa"",""Neotropical"",""forest"","""",3,NA,NA,"""","""",""Oliveira-Filhoetal2007"",20.3800888888889,1130.88888888889,90.9685111111111,13.7934333333333,17.9976,10.6666666666667,37.6111111111111,4.55555555555556,21.0555555555556,54.3333333333333,17.6666666666667,44.5555555555556"
"1677,""Rhodostemonodaphne grandis"",""Neotropical"",""forest"",""n"",20,NA,0.39,"""",""Zanneetal2009"",""FloradoBrasil"",26.1722333333333,2296.33333333333,58.2679333333333,53.0158333333333,19.3384333333333,11.1666666666667,33.6666666666667,3.33333333333333,18.8333333333333,48.1666666666667,21.6666666666667,44.6666666666667"
"1678,""Aniba williamsii"",""Neotropical"",""forest"","""",NA,NA,0.637505181,"""",""Zanneetal2009"","""",26.0930333333333,2270,63.7988333333333,10.5990666666667,20.3419333333333,6.25,37.25,1.5,17.75,48.5,20.5,42"
"1679,""Ocotea fragrantissima"",""Neotropical"",""forest"","""",NA,NA,0.531,"""",""Zanneetal2009"","""",26.7125,2284,35.7521,0,0,10,31,0.5,21,43.5,41,28"
"1680,""Aniba terminalis"",""Neotropical"",""forest"","""",NA,NA,0.54,"""",""Zanneetal2009"","""",26.825,2329,44.8532,0.9941,10.2,8,31,0.5,18,41.5,37.5,31.5"
"1681,""Aniba riparia"",""Neotropical"",""forest"",""n"",NA,NA,0.57,"""",""Zanneetal2009"","""",25.6448,2385.25,33.73165,2.48525,7.322225,10.625,34.875,7,25,48.5,22.75,42.5"
"1682,""Ocotea ira"",""Neotropical"",""forest"","""",NA,NA,0.58,"""",""Santiagoetal2004"","""",21.8427444444444,2819.96296296296,53.6933185185185,1.72923333333333,6.64628518518519,32.037037037037,31.0185185185185,12.7592592592593,60.037037037037,54.0925925925926,30.3333333333333,38.6111111111111"
"1683,""Aniba perutilis"",""Neotropical"",""forest"","""",NA,NA,0.5,"""",""Zanneetal2009"","""",21.0355315789474,2186.36842105263,35.8140368421053,1.72632105263158,7.03733157894737,24.1578947368421,32.8157894736842,9.05263157894737,55.6315789473684,52.6052631578947,28,39.3684210526316"
"1684,""Aniba parviflora"",""Neotropical"",""forest"",""n"",NA,NA,0.54,"""",""Zanneetal2009"","""",22.4652666666667,2109.66666666667,41.9518666666667,4.6362,23.6091,14.6666666666667,28.5,3.83333333333333,35.3333333333333,47.1666666666667,24,47.8333333333333"
"1685,""Aniba panurensis"",""Neotropical"",""forest"",""n"",NA,NA,0.610060685,"""",""Zanneetal2009"","""",23.1778421052632,2063.89473684211,51.0265052631579,3.97329473684211,12.7380105263158,15.6111111111111,29.5,8.41666666666667,30.3055555555556,50.6666666666667,25.2222222222222,45.2777777777778"
"1686,""Persea major"",""Neotropical"",""forest"","""",16,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.2849555555556,1582.38888888889,47.30405,6.07315555555556,15.5414777777778,13.8611111111111,38.3055555555556,4.91666666666667,27.5,53.0833333333333,21.5,40.3611111111111"
"1687,""Ocotea velloziana"",""Neotropical"",""forest"",""n"",16,NA,NA,"""","""",""Oliveira-Filhoetal2007"",20.1112705882353,1269.47058823529,58.2630352941176,22.0925470588235,24.4920588235294,9.70588235294118,32.2941176470588,5.17647058823529,14.5,53.5,17.4705882352941,50.3823529411765"
"1689,""Aniba hostmanniana"",""Neotropical"",""forest"","""",NA,NA,0.619013333,"""",""Zanneetal2009"","""",21.61999,2137.8,55.24891,20.64598,10.86349,20.1,31.7,10.85,41.15,51.8,25.85,42.3"
"1690,""Ocotea usambarensis"",""Afrotropical"",""forest"",""n"",45,NA,0.493449,"""",""Zanneetal2009"",""JStorPlants"",17.5474444444444,1249.77777777778,72.4349722222222,13.9066333333333,29.62225,19.5,37.6388888888889,10.0833333333333,37.3611111111111,55.3055555555556,21.1666666666667,41.0555555555556"
"1691,""Ocotea glaziovii"",""Neotropical"",""forest"",""n"",20,NA,NA,"""","""",""Oliveira-Filhoetal2007"",19.1315130434783,1580.39130434783,39.6652913043478,11.6522565217391,9.54673043478261,14.4565217391304,37.7391304347826,3.91304347826087,32.6521739130435,52.1521739130435,22.304347826087,39.8260869565217"
"1692,""Aniba excelsa"",""Neotropical"",""forest"",""n"",NA,NA,0.55104,"""",""Zanneetal2009"","""",24.9708,1631,48.8019,0,0,17,37.5,14.5,20.5,55.5,22,41"
"1693,""Ocotea tristis"",""Neotropical"",""forest"",""n"",15,NA,NA,"""","""",""Oliveira-Filhoetal2007"",19.35166,1435,85.33656,12.1233,24.25374,9.4,38.6,4.7,25.9,52,16.7,44.8"
"1694,""Aniba desertorum"",""Neotropical"",""forest"",""n"",10,NA,NA,"""","""",""Oliveira-Filhoetal2007"",25.00668,1128,87.95144,25.04368,26.4589,7.7,27.3,4.1,8.4,55.8,16.8,56"
"1695,""Licaria subbullata"",""Neotropical"",""forest"","""",NA,NA,0.84,"""",""Zanneetal2009"","""",26.082325,2184,54.30925,0,0,7.75,35,7.75,12.5,46.75,19.25,45.75"
"1696,""Aniba cylindriflora"",""Neotropical"",""forest"",""n"",NA,NA,0.6695,"""",""Zanneetal2009"","""",26.5944333333333,2211.33333333333,41.4532666666667,4.3017,4.85896666666667,10.8333333333333,25,3.33333333333333,44.1666666666667,48,26.8333333333333,47.8333333333333"
"1697,""Ocotea tomentella"",""Neotropical"",""forest"","""",NA,NA,0.46494,"""",""Zanneetal2009"","""",26.55,2099.5,44.2112,0,0,9.83333333333333,33.5,6.16666666666667,33.6666666666667,46.3333333333333,24.3333333333333,42.3333333333333"
"1698,""Aniba canelilla"",""Neotropical"",""forest"",""n"",NA,NA,0.952421429,"""",""Zanneetal2009"","""",25.0359727272727,1927,59.4654181818182,22.4081,13.3540909090909,9.27272727272727,35.0454545454545,3.40909090909091,16.7272727272727,48.3636363636364,21.4545454545455,43.5"
"1699,""Aniba burchellii"",""Neotropical"",""forest"",""n"",NA,NA,0.52,"""",""Zanneetal2009"","""",26.67295,2526,38.97375,6.44605,4.434615,16.75,27.75,4,71.25,48.5,19,53.5"
"1700,""Aniba affinis"",""Neotropical"",""forest"",""n"",NA,NA,0.52,"""",""Zanneetal2009"","""",26.37605,2601,28.209675,1.242875,16.61,10.5,27.625,1.5,82.75,45.5,27.375,45.125"
"1701,""Licaria polyphylla"",""Neotropical"",""forest"","""",NA,NA,0.84,"""",""Zanneetal2009"","""",25.8847333333333,2791.33333333333,35.6032666666667,0,0,9.83333333333333,31.5,5.83333333333333,33.3333333333333,47.6666666666667,21.5,46.8333333333333"
"1703,""Mezilaurus synandra"",""Neotropical"",""forest"","""",NA,NA,0.925,"""",""Zanneetal2009"","""",26.370825,2261.25,51.983825,20.87015,23.544475,7.25,37.25,0.875,12.875,43.5,18,44.75"
"1704,""Mezilaurus navalium"",""Neotropical"",""forest"","""",NA,NA,0.74,"""",""Zanneetal2009"","""",23.6958,1463,62.7525,5.9586,12.6167,6,21,1,10.5,54.5,16,62.5"
"1705,""Mezilaurus itauba"",""Neotropical"",""forest"","""",NA,NA,0.720305556,"""",""Zanneetal2009"","""",25.7620277777778,2134.55555555556,56.6532833333333,11.7593833333333,21.0128833333333,8.88235294117647,35.5882352941176,4.70588235294118,21.7647058823529,46.9411764705882,20.6470588235294,43.8235294117647"
"1706,""Mezilaurus duckei"",""Neotropical"",""forest"","""",NA,NA,0.674306199,"""",""Zanneetal2009"","""",26.65,2216.375,50.65555,0.993275,13.3875,7.1875,42.3125,2.3125,16.4375,43.625,15.625,42.0625"
"1707,""Mezilaurus crassiramea"",""Neotropical"",""forest"","""",6,NA,NA,"""","""",""Oliveira-Filhoetal2007"",25.05666,1523.6,77.04482,39.15686,51.09796,7.8,29.6,4.4,11.8,54.5,15.3,55"
"1708,""Ocotea splendens"",""Neotropical"",""forest"","""",NA,NA,0.45,"""",""Zanneetal2009"","""",26.132275,2536.5,44.865775,10.804125,8.0192875,9.375,30.25,3.5,23.375,47.625,21.1875,48.5625"
"1709,""Licaria guianensis"",""Neotropical"",""forest"","""",NA,NA,0.747451965,"""",""Zanneetal2009"","""",24.4409,1878.90909090909,58.2279818181818,7.49531818181818,12.2071090909091,9.31818181818182,34.2727272727273,4.81818181818182,16.1363636363636,48.8636363636364,20.9090909090909,44.8636363636364"
"1710,""Ocotea diospyrifolia"",""Neotropical"",""forest"",""n"",20,NA,NA,"""","""",""FloradoBrasil"",20.7045083333333,1461.30555555556,36.87745,22.3892027777778,20.1159536111111,14.0285714285714,36.0714285714286,3.64285714285714,23.6285714285714,55.9428571428571,21.4857142857143,42.3"
"1711,""Licaria chrysophylla"",""Neotropical"",""forest"","""",NA,NA,0.785,"""",""Zanneetal2009"","""",25.4729,2619,49.8604,0.49685,3.5,10.5,41,8,23.5,49.5,21.5,37.5"
"1712,""Ocotea schomburgkiana"",""Neotropical"",""forest"","""",NA,NA,0.65,"""",""Zanneetal2009"","""",24.7160785714286,2242.28571428571,50.7842357142857,15.8241357142857,13.2483214285714,13.7857142857143,32.9285714285714,7.25,29.8928571428571,49.1428571428571,24.1071428571429,43.1785714285714"
"1713,""Licaria armeniaca"",""Neotropical"",""forest"","""",17,NA,0.553,"""",""Zanneetal2009"",""Oliveira-Filhoetal2007"",23.07638,1843.73333333333,43.6987,10.3660642857143,11.86145,13.5,35.1428571428571,3.67857142857143,34.4285714285714,50.0714285714286,23.8571428571429,40.9285714285714"
"1714,""Aiouea piauhyensis"",""Neotropical"",""forest"","""",20,NA,NA,"""","""",""Oliveira-Filhoetal2007"",24.9417,1323,80.919,32.8152,35.92415,8.25,27.5,3.5,9.25,55,17.25,55.5"
"1715,""Endlicheria williamsii"",""Neotropical"",""forest"","""",NA,NA,0.47,"""",""Zanneetal2009"","""",26.3875,2713,22.1973,0,0,15.5,28,6.5,59,51.5,32,40"
"1716,""Tapura capitulifera"",""Neotropical"",""forest"","""",NA,NA,0.7205,"""",""Zanneetal2009"","""",25.7125,1729.5,50.6449,0.4969,6.95,13.25,33.5,10.5,23.75,51.25,22.25,44.25"
"1717,""Tapura acreana"",""Neotropical"",""forest"","""",NA,NA,0.62,"""",""Zanneetal2009"","""",26.30105,2087,63.46365,36.024625,25.2704,7.75,28,4.25,11.75,49,26,46.125"
"1718,""Tapura guianensis"",""Neotropical"",""forest"","""",NA,NA,0.58,"""",""Zanneetal2009"","""",26.2025857142857,2269.57142857143,54.8578095238095,5.10834761904762,7.56644904761905,10.3,34.1,7.55,20.975,49.775,20.525,45.3"
"1719,""Juglans australis"",""Neotropical"",""forest"","""",NA,NA,0.52,"""",""Zanneetal2009"","""",19.9416571428571,679.571428571429,79.1206428571429,14.3392071428571,18.5101407142857,14.1071428571429,31.8214285714286,10.4642857142857,16.6428571428571,59.1071428571429,22.2142857142857,46"
"1720,""Wunderlichia crulsiana"",""Neotropical"",""savanna"",""n"",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.9917,1619,83.477,66.4707,41.5851,6,31.5,4.5,12,52.5,18,50.5"
"1721,""Lessingianthus bardanoides"",""Neotropical"",""savanna"",""n"",NA,7.9,NA,""Cianciarusoetal2013"","""","""",20.4803045454545,1516.86363636364,73.4901136363636,34.6606045454545,30.3904181818182,7.02272727272727,36.8636363636364,3.36363636363636,14.6136363636364,51.75,15.6363636363636,47.5909090909091"
"1722,""Ochthocosmus barrae"",""Neotropical"",""forest"","""",NA,NA,0.73,"""",""Zanneetal2009"","""",23.3889,1662.66666666667,77.3816666666667,29.1319,31.2259666666667,6.5,29.6666666666667,2.5,11,51.8333333333333,16.3333333333333,53.8333333333333"
"1723,""Phyllocosmus africanus"",""Afrotropical"",""forest"",""n"",35,NA,0.78,"""",""Zanneetal2009"",""CJB"",25.3362307692308,2121.15384615385,66.5696,15.8866,14.0393438461538,10.5769230769231,30.8076923076923,17.9615384615385,18.4230769230769,51.0384615384615,16.6153846153846,52.6153846153846"
"1724,""Heliocarpus americanus"",""Neotropical"",""forest"","""",NA,36.77356688,0.283,""Kitajima&Poorter2010/Markesteijn&Poorter2009"",""Poorter2010"","""",20.9023134146341,1725.31707317073,58.8945182926829,17.3027848484848,15.0480807878788,23.6265432098765,34.7530864197531,11.9104938271605,35.1388888888889,57.0092592592593,26.3796296296296,38.9012345679012"
"1725,""Heliocarpus popayanensis"",""Neotropical"",""forest"",""n"",30,NA,0.24,"""",""Zanneetal2009"",""FloradoBrasil"",20.9023134146341,1725.31707317073,58.8945182926829,17.3027848484848,15.0480807878788,23.6265432098765,34.7530864197531,11.9104938271605,35.1388888888889,57.0092592592593,26.3796296296296,38.9012345679012"
"1726,""Grewia villosa"",""Afrotropical"",""savanna"",""n"",4.5,NA,0.779,"""",""Plasetal2012"",""JStorPlants"",24.6165371428571,454.571428571429,109.23358,6.62189696969697,8.75788571428571,18,22.5882352941176,16.3382352941176,7.42647058823529,72.8382352941177,17.3970588235294,60.0588235294118"
"1727,""Grewia hexamita"",""Afrotropical"",""savanna"",""n"",6,8.46,0.965,""Plasetal2012"",""Plasetal2012"",""JStorPlants"",22.7759333333333,628.777777777778,77.7300333333333,28.8274666666667,34.5162888888889,16.625,26.8125,6.6875,7.5625,67,13.5625,59.6875"
"1728,""Grewia oligoneura"",""Afrotropical"",""forest"","""",25,NA,0.414354017,"""",""Zanneetal2009"",""CJB"",24.31095,1852.25,52.1768125,2.3600875,8.41875,8.3125,38.5,7,16.25,48.0625,12.5,49.1875"
"1729,""Grewia flavescens"",""Afrotropical"",""savanna"",""n"",2,NA,NA,"""","""",""JStorPlants"",23.6012835616438,564.212328767123,106.463345205479,24.0225726027397,35.4050817123288,9.95862068965517,17.5896551724138,9.36896551724138,5.37586206896552,68.348275862069,11.1103448275862,71.3172413793103"
"1730,""Eriotheca surinamensis"",""Neotropical"",""forest"",""n"",40,NA,0.41,"""",""Zanneetal2009"",""FloradoBrasil"",26.88125,1581.5,79.73805,9.9258,18.86875,8.5,30.5,7,13.5,54.5,20.25,49.25"
"1732,""Lueheopsis rosea"",""Neotropical"",""forest"","""",NA,NA,0.33,"""",""Zanneetal2009"","""",25.7201333333333,2052.16666666667,62.4825333333333,32.7960666666667,10.6055,9.33333333333333,33.5,5.25,14,46.5833333333333,23.1666666666667,43.5"
"1733,""Apeiba glabra"",""Neotropical"",""forest"",""n"",NA,NA,0.32,"""",""Zanneetal2009"","""",24.8024866666667,2650.2,42.01782,1.45746666666667,6.51695333333333,15.9,35.7,6.16666666666667,29.7,51,24.8333333333333,39.4"
"1734,""Lueheopsis duckeana"",""Neotropical"",""forest"","""",NA,NA,0.615890485,"""",""Zanneetal2009"","""",24.5347333333333,1237.33333333333,65.2553333333333,47.6347333333333,18.2575633333333,13.1666666666667,28.5,5.66666666666667,10.3333333333333,55.5,22.8333333333333,49.1666666666667"
"1735,""Apeiba albiflora"",""Neotropical"",""forest"",""n"",NA,NA,0.245436,"""",""Zanneetal2009"","""",25.5509333333333,1813.66666666667,63.2102222222222,44.15906,21.27262,14.7,32.55,5,14.65,51.7,18.6,48.9"
"1736,""Grewia caffra"",""Afrotropical"",""savanna"",""y"",3,19.58,0.739,""Plasetal2012"",""Plasetal2012"",""CJB"",23.3447916666667,763,73.5281833333333,17.5359166666667,18.7842308333333,14.8333333333333,26.2083333333333,4.79166666666667,10.625,64.4166666666667,12,61.75"
"1737,""Grewia monticola"",""Afrotropical"",""savanna"",""n"",9.5,6.67,NA,""Zizkaetal2014"","""",""JStorPlants"",22.3516,695.538461538462,90.7933307692308,41.7437538461539,25.1270615384615,13.1923076923077,24.9615384615385,10.1538461538462,8.19230769230769,64.6538461538462,14.8461538461538,60.3846153846154"
"1738,""Grewia mollis"",""Afrotropical"",""forest"",""n"",10,NA,0.715,"""",""Nygard&Elfving2000"",""JStorPlants"",25.881091025641,1102.26923076923,86.5218371794872,56.6139333333333,19.2361938461538,12.5986842105263,26.4802631578947,18.2434210526316,9.52631578947368,60.7105263157895,21.0921052631579,52.3947368421053"
"1739,""Grewia flava"",""Afrotropical"",""savanna"",""n"",5,NA,0.874,"""",""Plasetal2012"",""JStorPlants"",19.2375058823529,448.352941176471,91.8961823529412,17.8600764705882,23.0688029411765,10.1363636363636,18.8333333333333,9.92424242424242,6.33333333333333,72.6969696969697,13.3333333333333,67.8333333333333"
"1740,""Cochlospermum orinocense"",""Neotropical"",""forest"","""",NA,NA,0.22386,"""",""Zanneetal2009"","""",26.1296833333333,2242.45833333333,60.5122041666667,17.5536166666667,20.3634779166667,10.6818181818182,30.4090909090909,4.29545454545455,16.25,49.75,23.3181818181818,46.25"
"1741,""Loxopterygium sagotii"",""Neotropical"",""forest"","""",NA,NA,0.561826667,"""",""Zanneetal2009"","""",26.6333,2275,40.2514,3.974,20.025,6,28,5.5,17.5,44,15.5,56"
"1742,""Turraeanthus africanus"",""Afrotropical"",""forest"","""",33,NA,0.48835051,"""",""Zanneetal2009"",""JStorPlants"",23.7894631578947,1877,55.6958578947368,8.00575789473684,9.759,14.5,32.2058823529412,12.3529411764706,28.3529411764706,50.6470588235294,17.5588235294118,50.2352941176471"
"1743,""Mouriri elliptica"",""Neotropical"",""savanna"","""",6,6.502098215,0.543,""Batalaetal2011/Cianciarusoetal2013"",""Batalaetal2011"",""Oliveira-Filhoetal2007"",24.1750117647059,1407.41176470588,80.548,49.5050941176471,41.7263823529412,5.79411764705882,25.0294117647059,3.02941176470588,12.1470588235294,53.7352941176471,14.3235294117647,60.7647058823529"
"1744,""Mouriri crassifolia"",""Neotropical"",""forest"","""",NA,NA,0.895,"""",""Zanneetal2009"","""",25.7604,2381.5,46.79585,13.42035,7.87965,7.25,22.75,2.75,13.5,48,21.25,55.75"
"1745,""Salvertia convallariodora"",""Neotropical"",""forest"",""n"",8,NA,0.65,"""",""Zanneetal2009"",""FloradoBrasil"",24.4995,1527.78787878788,75.6693727272727,34.2279909090909,27.8585090909091,8,27.703125,3.71875,11.640625,54.09375,18.203125,53.984375"
"1746,""Calodendrum capense"",""Afrotropical"",""forest"",""n"",20,NA,0.64575,"""",""Zanneetal2009"",""JStorPlants"",17.614156,850.36,49.338036,28.999012,32.125396,18.3,29.74,10.44,25.28,57.88,22.46,47.84"
"1747,""Theobroma sylvestre"",""Neotropical"",""forest"","""",NA,NA,0.668,"""",""Zanneetal2009"","""",26.41664,2442.2,38.8778,1.38856,9.846,9.5,39,3,21.5,44.5,21.2,39.5"
"1748,""Theobroma subincanum"",""Neotropical"",""forest"","""",NA,NA,0.47,"""",""Zanneetal2009"","""",25.2070833333333,2605.13333333333,42.58622,19.0115483870968,13.9355387096774,11.2258064516129,32.4838709677419,5.25806451612903,29.2741935483871,48.5161290322581,23.5,43.9193548387097"
"1749,""Podocarpus sellowii"",""Neotropical"",""forest"","""",15,NA,NA,"""","""",""Oliveira-Filhoetal2007"",18.7100666666667,1472.25,46.0689,6.95919166666667,6.6900225,12.75,35.0833333333333,5.04166666666667,24.7916666666667,52.5416666666667,19.4583333333333,45.3333333333333"
"1750,""Podocarpus oleifolius"",""Neotropical"",""forest"","""",NA,NA,0.453333333,"""",""Zanneetal2009"","""",14.7509838202247,1591.06741573034,56.1679449438202,5.23363444444444,14.0241777777778,28.6516853932584,26.2584269662921,15.7078651685393,75.9775280898876,54.6573033707865,31.3707865168539,42.3539325842697"
"1751,""Podocarpus brasiliensis"",""Neotropical"",""forest"","""",5,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.58125,1704.25,79.54975,50.886825,31.4294,7,30.625,4.875,16.875,50.75,15,54.25"
"1752,""Podocarpus henkelii"",""Afrotropical"",""forest"",""n"",35,NA,0.496797,"""",""Zanneetal2009"",""JStorPlants"",18.0841037037037,1147.18518518519,72.6187037037037,45.7213703703704,32.1346259259259,14.5555555555556,34.0925925925926,8.7962962962963,26.5,56.1481481481481,20.6296296296296,45.2962962962963"
"1753,""Podocarpus parlatorei"",""Neotropical"",""forest"","""",NA,NA,0.43,"""",""Zanneetal2009"","""",16.8959916666667,665.791666666667,87.6456791666667,4.75967916666667,13.7671,14.8958333333333,31.1666666666667,18,25.7708333333333,55.8958333333333,24.8541666666667,43.8958333333333"
"1754,""Euterpe edulis"",""Neotropical"",""forest"","""",12,NA,NA,"""","""",""Oliveira-Filhoetal2007"",21.3186368421053,1500.21052631579,34.4900578947368,5.07345263157895,12.4044126315789,12.1315789473684,35.4210526315789,3.73684210526316,20.3421052631579,53,18.2894736842105,46.1842105263158"
"1755,""Euterpe precatoria"",""Neotropical"",""forest"","""",NA,NA,0.387666667,"""",""Zanneetal2009"","""",24.604818627451,2781.78431372549,40.5648774509804,7.52074019607843,10.8660682352941,16.3465346534653,30.9653465346535,7.57425742574257,46.6188118811881,50.3217821782178,25.7524752475248,43.2722772277228"
"1756,""Syagrus romanzoffiana"",""Neotropical"",""forest"","""",20,NA,NA,"""","""",""Oliveira-Filhoetal2007"",20.4482827586207,1422,42.4532313793103,26.5090285714286,15.9612920689655,13.1724137931034,38.0689655172414,4.27586206896552,19.9827586206897,55.9310344827586,19.8620689655172,41.9655172413793"
"1757,""Casearia aculeata"",""Neotropical"",""forest"",""y"",NA,NA,0.66,"""",""Zanneetal2009"","""",25.0171931034483,1756.52873563218,63.6467908045977,25.3298630952381,20.1549043023256,20.9698795180723,35.3433734939759,9.27710843373494,18.5843373493976,59.5421686746988,24.8072289156627,39.8373493975904"
