"";"species";"island";"islandgroup";"nat_score";"cult_stat";"family";"order";"dataset";"inva_stat";"orginal_name";"reference";"sp_ar";"sp_is";"dataset_ar";"nat_score2";"inva_stat2";"refid"
"39130";"Senna surattensis";"Mangareva";"Gambier";0;"0";"Fabaceae";"Fabales";"pier";1;"Senna surattensis";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Senna surattensis_Gambier";"Senna surattensis_Mangareva";"pier";0;1;"38"
"39140";"Senna surattensis";"Rurutu";"Tubuai";0;"0";"Fabaceae";"Fabales";"pier";1;"Senna surattensis";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Senna surattensis_Tubuai";"Senna surattensis_Rurutu";"pier";0;1;"38"
"39145";"Senna surattensis";"Tiga";"Loyaute";0;"0";"Fabaceae";"Fabales";"pier";0;"Senna surattensis";"MacKee, H. S. 1994. Catalogue des plantes introduites et cultivÈes en Nouvelle-CalÈdonie. MusÈum National d'Histoire Naturelle, Paris, 164 p.";"Senna surattensis_Loyaute";"Senna surattensis_Tiga";"pier";0;0;"56"
"39152";"Senna surattensis";"Wallis";"Wallis and Futuna";0;"1";"Fabaceae";"Fabales";"pier";0;"Senna surattensis";"Meyer, Jean-Yves. 2007. Rapport de mission sur l'Ile d'Uvea (Wallis & Futuna) du 6 au 17 Novembre 2007: Inventaire preliminaire de la flore vasculaire secondaire [unpublished report]. DÈlÈgation ‡ la Recherche, MinistËre de l'Education, l'Enseignement SupÈrieur et la Recherche, B.P. 20981 Papeete, Tahiti, PolynÈsie franÁaise. 39 pp.";"Senna surattensis_Wallis and Futuna";"Senna surattensis_Wallis";"pier";0;0;"167"
"39155";"Senna tora";"Uiha";"Ha'apai";0;"0";"Fabaceae";"Fabales";"pier";1;"Senna tora";"Space, James C./Flynn, Tim. 2001. Report to the Kingdom of Tonga on invasive plant species of environmental concern.  USDA Forest Service, Honolulu. 78 pp.";"Senna tora_Ha'apai";"Senna tora_Uiha";"pier";0;1;"201"
"39156";"Senna tora";"Babeldaob";"Northern Palau";0,5;"0.5";"Fabaceae";"Fabales";"pier";0,5;"Senna tora";"Wagner, W. L./ Herbst, D. R./Weitzman, A./Lorence, D.H. 2013. Flora of Micronesia. National Tropical Botanical Garden and the Smithsonian Institution. Online database.";"Senna tora_Northern Palau";"Senna tora_Babeldaob";"pier";0,5;0,5;"149"
"39160";"Senna tora";"Futuna";"Wallis and Futuna";0;"0";"Fabaceae";"Fabales";"pier";1;"Senna tora";"Morat, Ph./Veillon, J.-M. 1985. Contribution ‡ la connaissance de la vÈgÈtation et de la flore de Wallis & Futuna. Bull. Mus. Natn. Hist. Nat., Paris, 4e sÈr., 7, section B. Adansonia 3 : 259-329.";"Senna tora_Wallis and Futuna";"Senna tora_Futuna";"pier";0;1;"146"
"39163";"Senna tora";"Guam";"Mariana";0,416666666666667;"0";"Fabaceae";"Fabales";"pier";1;"Senna tora";"Stone, Benjamin C. 1970. The flora of Guam. Micronesica 6:1-659.";"Senna tora_Mariana";"Senna tora_Guam";"pier";0,333333333333333;1;"57,40,6710,6711,6712,6713"
"39173";"Senna tora";"Ma'uke";"Southern Cook";0;"0";"Fabaceae";"Fabales";"pier";1;"Senna tora";"Space, James C./Flynn, Tim. 2002. Report to the Government of the Cook Islands on invasive plant species of environmental concern. USDA Forest Service, Honolulu. 146 pp.";"Senna tora_Southern Cook";"Senna tora_Ma'uke";"pier";0;1;"72"
"39176";"Senna tora";"Niue";"Niue";0;"0";"Fabaceae";"Fabales";"pier";1;"Senna tora";"Whistler, W. A./Atherton, J. 1997. Botanical survey of the Huvalu Forest Conservation Area, Niue. Unpublished technical report. 76 pp.";"Senna tora_Niue";"Senna tora_Niue";"pier";0;1;"160,170"
"39183";"Senna tora";"Pohnpei";"Pohnpei";0,333333333333333;"0.5";"Fabaceae";"Fabales";"pier";0,5;"Senna tora";"Glassman, S. F. 1952. The flora of Ponape. Bishop Mus. Bull. 209: 1-152.";"Senna tora_Pohnpei";"Senna tora_Pohnpei";"pier";0,333333333333333;0,5;"84,6670,6715"
"39222";"Senna tora";"Vava'u";"Vava'u";0,3;"0";"Fabaceae";"Fabales";"pier";1;"Senna tora";"Space, James C./Flynn, Tim. 2001. Report to the Kingdom of Tonga on invasive plant species of environmental concern.  USDA Forest Service, Honolulu. 78 pp.";"Senna tora_Vava'u";"Senna tora_Vava'u";"pier";0,3;1;"201,32,33,6735,6736"
"39237";"Sesamum indicum";"Vanua Levu";"Fiji";0;"1";"Pedaliaceae";"Lamiales";"pier";1;"Sesamum indicum";"Smith, Albert C. 1991. Flora Vitiensis nova: a new flora of Fiji. National Tropical Botanical Garden, Lawai, Kauai, Hawaii. Volume 5. 626 pp.";"Sesamum indicum_Fiji";"Sesamum indicum_Vanua Levu";"pier";0;1;"330"
"39239";"Sesamum indicum";"Yap";"Yap";0;"0.5";"Pedaliaceae";"Lamiales";"pier";0,5;"Sesamum indicum";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Sesamum indicum_Yap";"Sesamum indicum_Yap";"pier";0;0,5;"40"
"39240";"Sesbania cannabina";"Babeldaob";"Northern Palau";0,145833333333333;"0";"Fabaceae";"Fabales";"pier";1;"Sesbania cannabina";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Sesbania cannabina_Northern Palau";"Sesbania cannabina_Babeldaob";"pier";0,125;0,5;"40,184,47,6742"
"39244";"Sesbania cannabina";"Grande Terre";"New Caledonia";0,5;"0";"Fabaceae";"Fabales";"pier";1;"Sesbania cannabina";"MacKee, H. S. 1994. Catalogue des plantes introduites et cultivÈes en Nouvelle-CalÈdonie. MusÈum National d'Histoire Naturelle, Paris, 164 p.";"Sesbania cannabina_New Caledonia";"Sesbania cannabina_Grande Terre";"pier";0,5;1;"56,343"
"39250";"Sesbania cannabina";"Lifou";"Loyaute";0;"0";"Fabaceae";"Fabales";"pier";1;"Sesbania cannabina";"MacKee, H. S. 1994. Catalogue des plantes introduites et cultivÈes en Nouvelle-CalÈdonie. MusÈum National d'Histoire Naturelle, Paris, 164 p.";"Sesbania cannabina_Loyaute";"Sesbania cannabina_Lifou";"pier";0;1;"56"
"39263";"Sesbania cannabina";"Yap";"Yap";0;"0";"Fabaceae";"Fabales";"pier";1;"Sesbania cannabina";"Fosberg, F. R./Falanruw, M. V. C. 1980. Noteworthy Micronesian plants 4. Micronesica 16(2):201-210.";"Sesbania cannabina_Yap";"Sesbania cannabina_Yap";"pier";0;1;"385"
"39264";"Sesbania herbacea";NA;"Bonin";0;"0.5";"Fabaceae";"Fabales";"pier";0,5;"Sesbania exaltata";"Kato, Hidetoshi. 2007. Herbarium records of Makino Herbarium, Tokyo Metropolitan University. Personal communication.";"Sesbania herbacea_Bonin";"Sesbania herbacea_NA";"pier";0;0,5;"49"
"39265";"Sesbania grandiflora";"Babeldaob";"Northern Palau";0,175;"1";"Fabaceae";"Fabales";"pier";0;"Sesbania grandiflora";"Space, James C./Waterhouse, Barbara/Miles, Joel E./Tiobech, Joseph/Rengulbai, Kashgar. 2003. Report to the Republic of Palau on invasive plant species of environmental concern. USDA Forest Service, Honolulu. 174 pp.";"Sesbania grandiflora_Northern Palau";"Sesbania grandiflora_Babeldaob";"pier";0;0;"184,47"
"39281";"Sesbania grandiflora";"Hao";"Tuamotu";0;"0";"Fabaceae";"Fabales";"pier";1;"Sesbania grandiflora";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Sesbania grandiflora_Tuamotu";"Sesbania grandiflora_Hao";"pier";0;1;"38"
"39290";"Sesbania grandiflora";"Kwajalein";"Marshall";0;"1";"Fabaceae";"Fabales";"pier";0;"Sesbania grandiflora";"Whistler, W. A./Steele, O. 1999. Botanical survey of the United States of America Kwajalein Atoll (USAKA) Islands. Prepared for Oak Ridge Institute for Science and Education and the U. S. Army Environmental Center. 111 pp.";"Sesbania grandiflora_Marshall";"Sesbania grandiflora_Kwajalein";"pier";0;0;"419"
"39292";"Sesbania grandiflora";"Mangaia";"Southern Cook";0,125;"1";"Fabaceae";"Fabales";"pier";0;"Sesbania grandiflora";"Space, James C./Flynn, Tim. 2002. Report to the Government of the Cook Islands on invasive plant species of environmental concern. USDA Forest Service, Honolulu. 146 pp.";"Sesbania grandiflora_Southern Cook";"Sesbania grandiflora_Mangaia";"pier";0;0;"72"
"39294";"Sesbania grandiflora";"Gau";"Fiji";0,166666666666667;"1";"Fabaceae";"Fabales";"pier";1;"Sesbania grandiflora";"Smith, Albert C. 1985. Flora Vitiensis nova: a new flora of Fiji. National Tropical Botanical Garden, Lawai, Kauai, Hawaii. Volume 3. 758 pp.";"Sesbania grandiflora_Fiji";"Sesbania grandiflora_Gau";"pier";0,333333333333333;1;"154,6759,6760"
"39303";"Sesbania grandiflora";"Pohnpei";"Pohnpei";0;"0.5";"Fabaceae";"Fabales";"pier";0,5;"Sesbania grandiflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1979. A geographical checklist of the Micronesian dicotyledonae. Micronesica 15:1-295.";"Sesbania grandiflora_Pohnpei";"Sesbania grandiflora_Pohnpei";"pier";0;0,5;"40,84,85"
"39313";"Sesbania grandiflora";"Sand";"NW Hawaiian";0;"1";"Fabaceae";"Fabales";"pier";0;"Sesbania grandiflora";"Starr, Forest/Starr, Kim/Loope, Lloyd. 2008. Botanical survey of Midway Atoll. Prepared for: United States Fish and Wildlife Service. 27 pp. plus appendices.";"Sesbania grandiflora_NW Hawaiian";"Sesbania grandiflora_Sand";"pier";0;0;"173"
"39314";"Sesbania grandiflora";"Savai'i";"Samoa";0,166666666666667;"1";"Fabaceae";"Fabales";"pier";1;"Sesbania grandiflora";"Space, James C./Flynn, Tim. 2002. Report to the Government of Samoa on invasive plant species of environmental concern. USDA Forest Service, Honolulu. 83 pp.";"Sesbania grandiflora_Samoa";"Sesbania grandiflora_Savai'i";"pier";0;1;"107"
"39332";"Sesbania grandiflora";"Vava'u";"Vava'u";0,333333333333333;"1";"Fabaceae";"Fabales";"pier";1;"Sesbania grandiflora";"Space, James C./Flynn, Tim. 2001. Report to the Kingdom of Tonga on invasive plant species of environmental concern.  USDA Forest Service, Honolulu. 78 pp.";"Sesbania grandiflora_Vava'u";"Sesbania grandiflora_Vava'u";"pier";0,333333333333333;1;"201,33,141"
"39336";"Sesbania grandiflora";"Wake";"Wake";0,5;"0.5";"Fabaceae";"Fabales";"pier";0,5;"Sesbania grandiflora";"Wagner, W. L./ Herbst, D. R./Weitzman, A./Lorence, D.H. 2013. Flora of Micronesia. National Tropical Botanical Garden and the Smithsonian Institution. Online database.";"Sesbania grandiflora_Wake";"Sesbania grandiflora_Wake";"pier";0,5;0,5;"149,6770"
"39338";"Sesbania grandiflora";"Yap";"Yap";0,5;"0.5";"Fabaceae";"Fabales";"pier";0,5;"Sesbania grandiflora";"Bishop Museum (Honolulu),1980,Voucher specimen #BISH&nbsp;660541 (Fosberg, F.R. 60116)";"Sesbania grandiflora_Yap";"Sesbania grandiflora_Yap";"pier";0,5;0,5;"6771,6772,6773"
"39347";"Setaria barbata";"Koro";"Fiji";0;"0";"Poaceae";"Poales";"pier";1;"Setaria barbata";"Smith, Albert C. 1979. Flora Vitiensis nova: a new flora of Fiji. National Tropical Botanical Garden, Lawai, Kauai, Hawaii. Volume 1. 494 pp.";"Setaria barbata_Fiji";"Setaria barbata_Koro";"pier";0;1;"410"
"39352";"Setaria barbata";"Tahiti";"Society";0;"0";"Poaceae";"Poales";"pier";1;"Setaria barbata";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Setaria barbata_Society";"Setaria barbata_Tahiti";"pier";0;1;"38"
"39361";"Paspalidium flavidum";NA;"Solomon_Bismark";1;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria flavida";"U.S. Dept. Agr., Agr. Res. Serv. 2013. National Genetic Resources Program. Germplasm Resources Information Network (GRIN). Online searchable database.";"Paspalidium flavidum_Solomon_Bismark";"Paspalidium flavidum_NA";"pier";1;0,5;"337"
"39362";"Paspalidium flavidum";"Weno";"Chuuk";0;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria flavida";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Paspalidium flavidum_Chuuk";"Paspalidium flavidum_Weno";"pier";0;0,5;"334"
"39369";"Setaria italica";NA;"Samoa";0,5;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria italica";"Swarbrick, John T. 1997. Weeds of the Pacific Islands. Technical paper no. 209. South Pacific Commission, Noumea, New Caledonia. 124 pp.";"Setaria italica_Samoa";"Setaria italica_NA";"pier";0,5;0,5;"210"
"39371";"Setaria palmifolia";"Bougainville";"Solomon_Bismark";0,5;"0";"Poaceae";"Poales";"pier";0,5;"Setaria palmifolia";"Foreman, D. B. 1971. A check list of the vascular plants of Bougainville, with descriptions of some common forest trees. Botany Bulletin No. 5. Division of Botany, Department of Forests. Lae, New Guinea. 194 pp.";"Setaria palmifolia_Solomon_Bismark";"Setaria palmifolia_Bougainville";"pier";0,5;0,5;"50"
"39375";"Setaria palmifolia";"Lord Howe";"Lord Howe";0;"0";"Poaceae";"Poales";"pier";1;"Setaria palmifolia";"Pickard, J. 1984. Exotic plants on Lord Howe Island: Distribution in space and time, 1853-1981. J. of Biogeography 11:181-208.";"Setaria palmifolia_Lord Howe";"Setaria palmifolia_Lord Howe";"pier";0;0,5;"428,171"
"39379";"Setaria palmifolia";"Grande Terre";"New Caledonia";0,5;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria palmifolia";"Swarbrick, John T. 1997. Weeds of the Pacific Islands. Technical paper no. 209. South Pacific Commission, Noumea, New Caledonia. 124 pp.";"Setaria palmifolia_New Caledonia";"Setaria palmifolia_Grande Terre";"pier";0,5;0,5;"210"
"39386";"Setaria palmifolia";"Rarotonga";"Southern Cook";0,5;"1";"Poaceae";"Poales";"pier";0,5;"Setaria palmifolia";"Sykes, Bill. [no year cited]. Bill Sykes, pers. com.";"Setaria palmifolia_Southern Cook";"Setaria palmifolia_Rarotonga";"pier";0,5;0,5;"247"
"39389";"Setaria palmifolia";"Tahiti";"Society";0,166666666666667;"0";"Poaceae";"Poales";"pier";0,5;"Setaria palmifolia";"Meyer, Jean-Yves. 2000. Preliminary review of the invasive plants in the Pacific islands (SPREP Member Countries). In: Sherley, G. (tech. ed.). Invasive species in the Pacific: A technical review and draft regional strategy. South Pacific Regional Environment Programme, Samoa. 190 pp.";"Setaria palmifolia_Society";"Setaria palmifolia_Tahiti";"pier";0,166666666666667;0;"198,5871,38"
"39392";"Setaria palmifolia";"Upolu";"Samoa";0,4;"0";"Poaceae";"Poales";"pier";1;"Setaria palmifolia";"Space, James C./Flynn, Tim. 2002. Report to the Government of Samoa on invasive plant species of environmental concern. USDA Forest Service, Honolulu. 83 pp.";"Setaria palmifolia_Samoa";"Setaria palmifolia_Upolu";"pier";0,4;1;"107,6774,6775,6776,6777"
"39397";"Setaria palmifolia";"Viti Levu";"Fiji";0,333333333333333;"1";"Poaceae";"Poales";"pier";1;"Setaria palmifolia";"Smith, Albert C. 1979. Flora Vitiensis nova: a new flora of Fiji. National Tropical Botanical Garden, Lawai, Kauai, Hawaii. Volume 1. 494 pp.";"Setaria palmifolia_Fiji";"Setaria palmifolia_Viti Levu";"pier";0,333333333333333;1;"410,6778,6779"
"39402";"Setaria parviflora";"Babeldaob";"Northern Palau";0;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria parviflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria parviflora_Northern Palau";"Setaria parviflora_Babeldaob";"pier";0;0,5;"334"
"39403";"Setaria parviflora";"Enewetak";"Marshall";0;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria parviflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria parviflora_Marshall";"Setaria parviflora_Enewetak";"pier";0;0,5;"334"
"39417";"Setaria parviflora";"Raoul";"Kermadec";0;"0";"Poaceae";"Poales";"pier";1;"Setaria parviflora";"Edgar, E./Connor, H. 2000. Flora of New Zealand, vol. V: Gramineae. Manaaki Whenua Press. .";"Setaria parviflora_Kermadec";"Setaria parviflora_Raoul";"pier";0;1;"904"
"39422";"Setaria parviflora";"Yap";"Yap";0;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria parviflora";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria parviflora_Yap";"Setaria parviflora_Yap";"pier";0;0,5;"334"
"39427";"Setaria helvola";"Agrihan";"Mariana";0,838095238095238;"0";"Poaceae";"Poales";"pier";0,5;"Setaria pumila";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria helvola_Mariana";"Setaria helvola_Agrihan";"pier";1;0,5;"334"
"39430";"Setaria helvola";"Babeldaob";"Northern Palau";0,666666666666667;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria pumila";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria helvola_Northern Palau";"Setaria helvola_Babeldaob";"pier";0,666666666666667;0,5;"334,6782,6783"
"39434";"Setaria helvola";"Enewetak";"Marshall";1;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria pumila";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria helvola_Marshall";"Setaria helvola_Enewetak";"pier";1;0,5;"334"
"39442";"Setaria helvola";"Ha'ano";"Ha'apai";0,25;"0";"Poaceae";"Poales";"pier";1;"Setaria pumila";"Space, James C./Flynn, Tim. 2001. Report to the Kingdom of Tonga on invasive plant species of environmental concern.  USDA Forest Service, Honolulu. 78 pp.";"Setaria helvola_Ha'apai";"Setaria helvola_Ha'ano";"pier";0;1;"201"
"39444";"Setaria helvola";"Kadavu";"Fiji";0,5;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria pumila";"Bishop Museum (Honolulu),1955,Voucher specimen #BISH&nbsp;31613 (Koroi, U. 9071)";"Setaria helvola_Fiji";"Setaria helvola_Kadavu";"pier";0,5;0,5;"6789"
"39447";"Setaria helvola";"Marcus";"Marcus";1;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria pumila";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria helvola_Marcus";"Setaria helvola_Marcus";"pier";1;0,5;"334"
"39451";"Setaria helvola";"Nuku Hiva";"Marquesas";0,25;"0";"Poaceae";"Poales";"pier";1;"Setaria pumila";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Setaria helvola_Marquesas";"Setaria helvola_Nuku Hiva";"pier";0,25;1;"38,6791"
"39458";"Setaria helvola";"Pitcairn";"Pitcairn";0;"0";"Poaceae";"Poales";"pier";1;"Setaria pumila";"St. John, H. 1987. An account of the flora of Pitcairn Island with new Pandanus species. Pacific Plant Studies 46. Honolulu, 65 pp. [Privately published].";"Setaria helvola_Pitcairn";"Setaria helvola_Pitcairn";"pier";0;0,5;"315,38"
"39460";"Setaria helvola";"Raoul";"Kermadec";0;"0";"Poaceae";"Poales";"pier";1;"Setaria pumila";"Sykes, W. R. 1977. Kermadec Islands flora: an annotated checklist. New Zealand Department of Scientific and Industrial Research Bulletin 219, Wellington. 216 pp.";"Setaria helvola_Kermadec";"Setaria helvola_Raoul";"pier";0;1;"457,1049"
"39467";"Setaria helvola";"Rimatara";"Tubuai";0;"0";"Poaceae";"Poales";"pier";1;"Setaria pumila";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Setaria helvola_Tubuai";"Setaria helvola_Rimatara";"pier";0;1;"38"
"39477";"Setaria helvola";"Tahiti";"Society";0,25;"0";"Poaceae";"Poales";"pier";1;"Setaria pumila";"Welsh, S. L. 1998. Flora Societensis: A summary revision of the flowering plants of the Society Islands. E.P.S. Inc., Orem, Utah. 420 pp.";"Setaria helvola_Society";"Setaria helvola_Tahiti";"pier";0,25;1;"100,6800"
"39503";"Setaria helvola";"Yap";"Yap";0,75;"0.5";"Poaceae";"Poales";"pier";0,5;"Setaria pumila";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria helvola_Yap";"Setaria helvola_Yap";"pier";0,75;0,5;"334,6818"
"39505";"Setaria sphacelata";"Babeldaob";"Northern Palau";0,125;"0";"Poaceae";"Poales";"pier";1;"Setaria sphacelata";"Fosberg, F. R./Sachet, Marie-HÈlËne/Oliver, Royce. 1987. A geographical checklist of the Micronesian monocotyledonae. Micronesica 20:1-126.";"Setaria sphacelata_Northern Palau";"Setaria sphacelata_Babeldaob";"pier";0,25;0,5;"334,47,6819,6820"
"39519";"Setaria sphacelata";"Rurutu";"Tubuai";0;"0";"Poaceae";"Poales";"pier";1;"Setaria sphacelata";"Florence, J./Chevillotte, H./Ollier, C./Meyer, J.-Y. 2013. Base de donnÈes botaniques Nadeaud de l'Herbier de la PolynÈsie FranÁaise (PAP). (online resource).";"Setaria sphacelata_Tubuai";"Setaria sphacelata_Rurutu";"pier";0;1;"38"
