species,quad,year_t,trackID,x_t,y_t,survives_tplus1,nearEdge_t
Sphaeralcea coccinea,gzgz_5a,2004,32,0.826950001,0.52845,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,74,0.988600001,0.838900002,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2004,20,0.114100002,0.170100001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,13,0.798700001,0.192750001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,12,0.21825,0.1106,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,30,0.311650001,0.4664,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,51,0.772000001,0.865599999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,40,0.130499999,0.909800003,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,15,0.517499998,0.005900002,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2004,38,0.578033333,0.882033333,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,8,0.845400001,0.856400001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,47,0.780200002,0.623400002,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,23,0.322399999,0.265600001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,14,0.7535,0.379100001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,9,0.85255,0.912849999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,31,0.026799999,0.519700001,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2004,43,0.270099998,0.094699998,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,41,0.4538,0.0552,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,39,0.731000001,0.884099999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,22,0.70015,0.234300001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,25,0.850000003,0.331900002,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,24,0.648800002,0.3052,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2004,42,0.445599999,0.090099998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,76,0.8868,0.2579,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,6,0.633900002,0.537900003,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,54,0.697099996,0.107999999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,56,0.605799999,0.129399998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,79,0.995200002,0.468699999,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,75,0.3325,0.106799997,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,51,0.7904,0.866099999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,48,0.544300001,0.785600001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,39,0.724399999,0.8819,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,78,0.983800002,0.3776,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,26,0.208099998,0.452699999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,74,0.993900003,0.845399998,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,14,0.770100001,0.361600001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,83,0.070199998,0.977500001,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,25,0.856599999,0.3358,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,62,0.2671,0.2495,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,77,0.9598,0.271099999,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,24,0.652699998,0.299799997,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,73,0.489899999,0.775900002,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,84,0.147799997,0.995799999,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,13,0.813549999,0.19425,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,12,0.187900001,0.108100001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,38,0.581200001,0.891799998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,41,0.449900002,0.065399999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,37,0.0877,0.843699997,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,46,0.625299998,0.45045,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,44,0.003499999,0.3244,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,7,0.806500001,0.554400002,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,20,0.0999,0.1583,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,65,0.474100003,0.368499998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,72,0.614199999,0.800899998,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,42,0.444200002,0.104300001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,23,0.313600001,0.294,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,81,0.094099998,0.626599998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,9,0.877199999,0.926200001,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,71,0.791200002,0.717199999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,16,0.1781,0.05,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,66,0.537800001,0.427699998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,11,0.392850001,0.975599999,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,31,0.012200004,0.519400002,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,67,0.1496,0.513900001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,40,0.129850001,0.902699999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,32,0.857900003,0.5201,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,80,0.2191,0.5068,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,18,0.509000001,0.076999998,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,22,0.709199999,0.218699998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,82,0.492800002,0.861600001,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,8,0.865200002,0.863899999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,36,0.893566665,0.737100001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2005,17,0.966,0.047199999,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2005,2,0.5798,0.0261,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2006,48,0.55225,0.789149999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,37,0.125799997,0.835699999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,68,0.942750001,0.600499999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,51,0.798499999,0.857099999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,47,0.780200002,0.630499999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,40,0.127299999,0.911000001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,44,0.020599999,0.337500001,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2006,36,0.899833334,0.734666666,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,54,0.697200002,0.140799998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,67,0.142449999,0.50325,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,83,0.082899997,0.9663,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2006,66,0.531799999,0.423149999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,81,0.106300002,0.617699998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,23,0.3138,0.254499998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,46,0.629349998,0.443650002,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,38,0.569349998,0.886150001,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,80,0.2264,0.5206,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,26,0.2139,0.439099998,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,75,0.343299999,0.118700001,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,32,0.857900003,0.501299999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,31,0.0185,0.513400002,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2006,8,0.862799999,0.870800001,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,76,0.8824,0.259600001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,22,0.701850001,0.23235,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,65,0.470099999,0.383499999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,56,0.614600001,0.131500002,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,11,0.399999998,0.981399998,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2006,62,0.2533,0.266699998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,12,0.1808,0.119399999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,64,0.119800001,0.315200001,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,77,0.9511,0.301999998,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2006,25,0.8444,0.318499997,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,20,0.104600001,0.1634,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,7,0.787799997,0.550599998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,24,0.653299999,0.2842,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,73,0.499399999,0.771299998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,14,0.766699998,0.369300002,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,13,0.797600002,0.2169,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2006,71,0.795249999,0.704199999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,77,0.972100002,0.2959,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2007,81,0.1192,0.633699998,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,71,0.7937,0.680699999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,89,0.9883,0.558400001,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2007,80,0.256300001,0.516,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,68,0.9323,0.608066666,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2007,67,0.152699998,0.517999997,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,73,0.5016,0.765399999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,7,0.830400001,0.554199999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,56,0.618299999,0.1344,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,51,0.7842,0.867999999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,83,0.0991,0.9853,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2007,88,0.432100004,0.556899998,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,87,0.450700002,0.545799999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,62,0.257800003,0.2617,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,54,0.715699999,0.115299999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,17,0.954400001,0.055200001,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2007,76,0.894499998,0.249099998,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,32,0.846799999,0.512399999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,41,0.444699997,0.061299999,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,36,0.901499999,0.727300002,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,64,0.131,0.317249999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,86,0.511300003,0.317400001,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,85,0.447100001,0.0063,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2007,42,0.445500001,0.089500003,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,37,0.130900001,0.8561,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,23,0.319249998,0.27215,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,48,0.5419,0.7899,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,47,0.779499999,0.61995,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,22,0.706,0.223099999,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,40,0.123100002,0.918500002,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,25,0.8561,0.329,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2007,46,0.644566668,0.426166665,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,62,0.272162771,0.257548111,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,77,0.979554708,0.303655131,1,TRUE
Sphaeralcea coccinea,gzgz_5a,2008,83,0.082942318,0.983279491,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2008,85,0.462174997,0.000197572,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2008,22,0.714188763,0.226977153,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,11,0.359083273,0.979771349,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2008,76,0.905883709,0.258550438,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,64,0.146871956,0.302652804,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,68,0.922641355,0.624947763,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,40,0.119527236,0.910610819,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,37,0.11852491,0.857487514,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,42,0.465862369,0.078131665,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2008,25,0.860277853,0.340741212,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2009,77,0.984173825,0.311201501,0,TRUE
Sphaeralcea coccinea,gzgz_5a,2009,25,0.862378938,0.330928845,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2009,68,0.919845537,0.64828172,1,FALSE
Sphaeralcea coccinea,gzgz_5a,2009,90,0.793762099,0.337790529,0,FALSE
Sphaeralcea coccinea,gzgz_5a,2009,62,0.263697028,0.270031401,0,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,11,0.418962286,0.929650262,0,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,2,0.675197996,0.649176587,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,5,0.478089666,0.779216608,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,4,0.873716764,0.765025095,0,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,7,0.842028111,0.837217327,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,6,0.422057394,0.781282236,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,3,0.896607405,0.744487804,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,12,0.308713135,0.969584139,0,TRUE
Sphaeralcea coccinea,gzgz_5b,1997,10,0.486530203,0.923085664,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,9,0.86557209,0.893962144,0,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,8,0.881794748,0.887109416,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1997,1,0.261878923,0.528595477,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,7,0.848194273,0.816761008,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,18,0.56956827,0.679993523,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,15,0.380246658,0.54280657,0,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,17,0.240649998,0.676243208,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,16,0.165663896,0.597506955,0,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,19,0.823286889,0.709034771,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,8,0.880434747,0.878445628,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,6,0.42376358,0.773310095,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,14,0.852697195,0.43285475,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,5,0.475457976,0.781416101,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,22,0.617404461,0.962688858,1,TRUE
Sphaeralcea coccinea,gzgz_5b,1998,10,0.484220839,0.912792538,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,3,0.913472363,0.756735086,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,21,0.083277993,0.931251877,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,13,0.958814515,0.385125386,1,TRUE
Sphaeralcea coccinea,gzgz_5b,1998,1,0.262473173,0.503455701,1,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,20,0.072953616,0.919360354,0,FALSE
Sphaeralcea coccinea,gzgz_5b,1998,2,0.659752183,0.655307151,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,31,0.425793226,0.943466834,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,29,0.186036155,0.58687899,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,18,0.552783197,0.684407288,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,28,0.371949475,0.553353636,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,30,0.067173542,0.923148437,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,5,0.475573295,0.782951504,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,17,0.230736625,0.687455047,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,19,0.812858665,0.701677922,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,25,0.824033781,0.99019914,0,TRUE
Sphaeralcea coccinea,gzgz_5b,2001,22,0.612722465,0.96175339,1,TRUE
Sphaeralcea coccinea,gzgz_5b,2001,13,0.948991916,0.372519915,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,14,0.846384014,0.428395501,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,26,0.388204191,0.416204462,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,27,0.943912317,0.478175571,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,1,0.240895823,0.487318851,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,7,0.859590971,0.818508699,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2001,6,0.425793226,0.775840069,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,18,0.555738597,0.679701946,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,22,0.612804295,0.97704426,1,TRUE
Sphaeralcea coccinea,gzgz_5b,2002,31,0.430594528,0.951014295,1,TRUE
Sphaeralcea coccinea,gzgz_5b,2002,5,0.463632562,0.785824121,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,30,0.060168078,0.926986632,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,19,0.805025585,0.704730764,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,17,0.222354791,0.677699644,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,29,0.184310997,0.581588997,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,33,0.269408966,0.911969346,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,27,0.936176574,0.472463369,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,6,0.421584156,0.782820663,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,13,0.935175418,0.382359636,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,32,0.893127012,0.86391402,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,28,0.371526528,0.556560183,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,14,0.853080911,0.418401129,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2002,26,0.40055995,0.408389601,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,34,0.587799998,0.5348,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,35,0.5923,0.605599999,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,31,0.4495,0.921499998,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,36,0.473799998,0.900200001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,19,0.807,0.696400001,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,5,0.466100001,0.7864,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,30,0.063099997,0.9235,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,26,0.394099999,0.420100002,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,18,0.556600002,0.676399998,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,7,0.821599999,0.820400001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,27,0.930899998,0.486699999,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,22,0.621800003,0.956299999,0,TRUE
Sphaeralcea coccinea,gzgz_5b,2003,13,0.940300001,0.388399998,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,17,0.2397,0.682399999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2003,14,0.8412,0.433799999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,70,0.600399999,0.810900003,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,29,0.141399998,0.592600001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,56,0.826699998,0.506800001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,72,0.574499997,0.933000002,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,60,0.515199999,0.64,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,61,0.457199996,0.643600001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,26,0.381299998,0.363899999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,63,0.136799999,0.696800001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,59,0.456300004,0.633999999,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,57,0.0861,0.508700001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,30,0.024399998,0.926999997,1,TRUE
Sphaeralcea coccinea,gzgz_5b,2004,39,0.512899997,0.110000001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,41,0.925599999,0.211899999,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,58,0.6474,0.629799997,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,55,0.4653,0.471399999,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,40,0.621800003,0.128700001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,38,0.536600003,0.056299997,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,62,0.480600002,0.663799998,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,19,0.797899997,0.740299998,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,71,0.782200002,0.866000003,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,49,0.525,0.336400002,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,46,0.0465,0.263100001,0,TRUE
Sphaeralcea coccinea,gzgz_5b,2004,64,0.145100001,0.6984,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,17,0.209199998,0.653499999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,54,0.4756,0.4712,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,45,0.846500002,0.2481,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,53,0.191399999,0.4685,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,69,0.595699997,0.8056,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,48,0.461199999,0.294099998,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,66,0.8263,0.769899998,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,65,0.362599998,0.703400002,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,14,0.852200002,0.429899999,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,52,0.194200001,0.4655,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,68,0.176999999,0.779300001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,47,0.433899997,0.274000002,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,42,0.8526,0.2139,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,43,0.316600001,0.234199999,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,67,0.088399997,0.7725,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,50,0.200899999,0.378700001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,51,0.179099998,0.439500001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,37,0.329100001,0.006100002,0,TRUE
Sphaeralcea coccinea,gzgz_5b,2004,32,0.8947,0.889500001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2004,44,0.936700003,0.234600001,0,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,75,0.6397,0.7469,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,73,0.743599999,0.1381,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,18,0.5732,0.682799999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,17,0.246000003,0.681849999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,13,0.952500002,0.368300001,1,TRUE
Sphaeralcea coccinea,gzgz_5b,2005,76,0.421899998,0.827699999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,30,0.071799999,0.922900002,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,58,0.611300002,0.6079,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,74,0.603900001,0.476,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,77,0.425099998,0.841400001,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2005,26,0.402800001,0.401299999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,73,0.7101,0.154300002,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,74,0.585399998,0.4821,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,78,0.2541,0.814799999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,13,0.952300002,0.3689,1,TRUE
Sphaeralcea coccinea,gzgz_5b,2006,72,0.598900002,0.9324,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,79,0.467000002,0.8816,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,80,0.450199998,0.911699999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,77,0.43905,0.836199999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,17,0.2424,0.6631,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,30,0.082499999,0.9147,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,26,0.399649999,0.391599998,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,75,0.644299999,0.720899999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,76,0.419300003,0.804900002,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2006,58,0.590200002,0.5768,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2007,78,0.258500001,0.799600001,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2007,79,0.481899997,0.895099999,1,FALSE
Sphaeralcea coccinea,gzgz_5b,2007,30,0.062099999,0.916700001,1,FALSE
