blk,plt,cable,heating,wtr,ftr,tr,PFT,decidu,evergr,betula,salix,ledum,vacci,ind,spp_abbr,tot_bio,wood_bio,leaf_bio,LDMC1,LDMC2,LDMC,LA1,LA2,LA,SLA1,SLA2,SLA,LNC,LPC,CN_ratio,height,SSD,bark,XD,SWC
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.079,0.011,0.068,0.5,0.5,0.527,0.5744,0.5369,0.5557,63.822,67.113,65.468,8.5634,0.469,58.278,3.4,1.129,0.08,0.4,25
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.196,0.035,0.161,0.786,0.467,0.521,0.5344,0.3882,0.4613,48.582,55.457,52.02,7.1204,0.5,68.73,2.8,0.862,NA,NA,33.3
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.45,0.476,NA,0.5684,0.5352,0.5518,63.156,53.52,58.338,NA,NA,NA,2.5,NA,0.17,0.6,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.5,0.667,NA,0.1782,0.1591,0.1687,59.4,79.55,69.475,NA,NA,NA,2.5,NA,NA,NA,NA
BLK5,WE26,cY,hN,Ca,NF,CaNF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.333,0.4,NA,0.3056,0.3349,0.3203,76.4,83.725,80.063,NA,NA,NA,4.2,NA,0.13,0.7,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp201,Betn,4.259,3.315,0.688,0.9,0.571,0.568,0.8689,0.9014,0.8852,96.544,112.675,104.61,21.52,1.558,23.689,21.5,0.94,1.14,5.3,35.2
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp202,Betn,1.35,1.12,0.209,0.778,0.7,0.641,1.0451,1.0589,1.052,149.3,151.271,150.286,23.391,3.074,21.206,12.7,0.706,0.54,3.4,26.7
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp203,Betn,6.705,5.547,0.98,0.615,0.875,0.5,1.239,0.8883,1.0637,154.875,126.9,140.888,23.465,2.164,21.024,20.3,0.672,1.16,5.4,36
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.5,0.529,NA,0.9589,1.0147,0.9868,136.986,112.744,124.865,NA,NA,NA,20.5,NA,0.7,5,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.533,0.533,NA,0.9325,0.8897,0.9111,116.563,111.213,113.888,NA,NA,NA,16.3,NA,0.39,3.4,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.5,0.714,NA,0.8856,0.7549,0.8203,126.514,150.98,138.747,NA,NA,NA,11.6,NA,0.54,4.8,NA
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,3.158,1.955,1.203,0.833,0.875,0.566,0.2491,0.3257,0.2874,49.82,46.529,48.175,13.438,1.098,39.569,11.5,0.614,0.18,4.2,15.4
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,1.837,1.145,0.692,0.571,0.667,0.558,0.3938,0.29,0.3419,98.45,72.5,85.475,16.319,1.259,31.956,16.9,1.164,NA,NA,44.6
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.479,0.239,0.24,0.727,0.667,0.545,0.2983,0.2692,0.2838,37.288,44.867,41.078,14.422,1.056,37.447,9.3,0.373,0.17,2.2,42.9
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.571,0.375,NA,0.2244,0.2357,0.2301,56.1,78.567,67.334,NA,NA,NA,11,NA,0.2,2.7,NA
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.545,0.545,NA,0.2646,0.2954,0.28,44.1,49.233,46.667,NA,NA,NA,8.4,NA,0.23,3.4,NA
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.5,0.455,NA,0.5065,0.3288,0.4177,63.313,65.76,64.537,NA,NA,NA,7.6,NA,0.23,3.9,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp801,Salp,1.79,1.385,0.397,0.667,0.524,0.458,1.9679,3.4248,2.6964,140.564,155.673,148.119,21.17,3.345,22.11,14.3,0.826,1.09,5.7,27
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp802,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp803,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE27,cY,hY,W,NF,WNF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.083,0.016,0.067,0.692,0.857,0.568,0.4099,0.3108,0.3604,45.544,51.8,48.672,6.6451,0.474,76.533,3.7,0.682,0.14,0.6,NA
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.046,0.004,0.042,0.857,0.75,0.575,0.2768,0.3297,0.3033,46.133,54.95,50.542,7.3902,0.529,67.59,4,0.721,0.12,0.4,50
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.099,0.011,0.088,0.533,0.643,0.587,0.4984,0.4984,0.4984,62.3,55.378,58.839,8.1473,0.491,61.426,2.9,1.241,0.09,0.6,33.3
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.4,0.667,NA,0.2621,0.2565,0.2593,65.525,64.125,64.825,NA,NA,NA,3.5,NA,0.14,0.5,NA
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.714,0.667,NA,0.2509,0.2251,0.238,50.18,56.275,53.228,NA,NA,NA,3.3,NA,0.08,0.6,NA
BLK5,WE27,cY,hY,W,NF,WNF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.583,0.6,NA,0.403,0.3933,0.3982,57.571,65.55,61.561,NA,NA,NA,6.5,NA,0.18,1.3,NA
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp201,Betn,18.838,15.138,2.934,0.4,0.429,0.481,0.9099,0.7429,0.8264,227.475,247.633,237.554,33.916,4.25,14.75,30.5,0.699,1.49,8.2,45.1
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp202,Betn,20.226,17.234,2.385,0.769,0.429,0.694,1.4515,0.8274,1.1395,145.15,275.8,210.475,34.067,5.074,14.83,14.8,0.649,0.79,6.3,17.1
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp203,Betn,3.615,2.611,0.854,0.778,0.615,0.435,0.9103,0.9461,0.9282,130.043,118.263,124.153,34.849,4.868,14.092,28,0.561,0.98,6.3,37
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.286,0.389,NA,1.0494,0.649,0.8492,262.35,92.714,177.532,NA,NA,NA,14.5,NA,0.61,4.4,NA
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.333,0.571,NA,0.8777,1.0313,0.9545,175.54,257.825,216.683,NA,NA,NA,12.5,NA,0.83,3.6,NA
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.294,0.35,NA,0.8893,1.0917,0.9905,177.86,155.957,166.909,NA,NA,NA,21.6,NA,0.46,5.6,NA
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,8.107,6.562,1.545,0.636,0.556,0.543,0.3699,0.3302,0.3501,52.843,66.04,59.442,17.207,1.327,30.642,14.5,0.619,0.31,5.5,35.8
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,1.908,1.222,0.686,0.556,0.6,0.487,0.2634,0.3499,0.3067,52.68,58.317,55.499,18.527,1.339,28.183,10.7,0.531,0.19,2.3,30.3
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.947,0.484,0.463,0.692,0.545,0.586,0.4004,0.3624,0.3814,44.489,60.4,52.445,16.681,1.169,31.901,11.4,0.684,0.13,2.2,11.8
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.421,0.462,NA,0.4917,0.3947,0.4432,61.463,65.783,63.623,NA,NA,NA,13.4,NA,0.22,3.6,NA
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.435,0.471,NA,0.5487,0.4848,0.5168,54.87,60.6,57.735,NA,NA,NA,15.9,NA,0.16,1.8,NA
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.474,0.529,NA,0.5116,0.4502,0.4809,56.844,50.022,53.433,NA,NA,NA,22.1,NA,0.24,4.1,NA
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp801,Salp,0.877,0.613,0.264,0.527,0.615,0.457,6.2775,1.7551,4.0163,130.781,219.388,175.085,18.858,1.241,24.525,12.3,1.268,0.92,4.5,18.6
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp802,Salp,2.692,1.882,0.81,0.595,0.549,0.448,8.7165,5.5284,7.1225,99.051,122.853,110.952,24.491,1.204,19.161,17.4,0.749,0.61,2.4,39
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp803,Salp,4.353,3.084,1.269,0.449,0.556,0.45,3.5566,1.5964,2.5765,161.664,159.64,160.652,24.781,1.415,19.235,16.3,0.683,1.29,5.1,64.2
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE28,cN,hN,Ct,F,CtF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.231,0.053,0.176,0.583,0.5,0.484,0.4517,0.4084,0.4301,64.529,81.68,73.105,11.802,1,41.636,4.9,1.224,0.11,1,16.7
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.129,0.025,0.102,0.444,0.5,0.483,0.6904,0.6263,0.6584,86.3,89.471,87.886,12.682,1.173,38.866,7.5,0.877,0.1,0.8,16.7
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.098,0.011,0.086,0.474,0.462,0.473,0.8208,0.6768,0.7488,91.2,112.8,102,11.445,0.855,43.71,5.3,0.968,0.14,0.6,33.3
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.385,0.364,NA,0.5273,0.4382,0.4828,105.46,109.55,107.505,NA,NA,NA,5.3,NA,0.09,0.7,NA
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.423,0.458,NA,0.6633,0.7601,0.7117,60.3,69.1,64.7,NA,NA,NA,4.6,NA,0.12,0.7,NA
BLK5,WE28,cN,hN,Ct,F,CtF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.5,0.556,NA,0.4989,0.5692,0.5341,55.433,56.92,56.177,NA,NA,NA,9.1,NA,0.1,0.7,NA
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp201,Betn,4.168,3.045,0.986,0.625,0.611,0.423,1.3253,1.5548,1.4401,132.53,141.345,136.938,32.408,3.926,15.353,20.2,0.583,0.64,4.6,45.3
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp202,Betn,1.157,0.803,0.311,0.5,0.5,0.487,1.3793,1.1505,1.2649,153.256,143.813,148.535,38.593,4.309,12.983,17,0.772,0.46,2.9,38.9
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp203,Betn,7.218,5.273,1.532,0.545,0.563,0.47,1.383,1.1769,1.28,115.25,130.767,123.009,38,5.678,13.106,20,0.587,0.62,5.6,30.2
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.368,0.4,NA,1.2099,0.8589,1.0344,172.843,143.15,157.997,NA,NA,NA,21.7,NA,0.69,6.1,NA
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.471,0.467,NA,0.8988,0.8534,0.8761,112.35,121.914,117.132,NA,NA,NA,17.5,NA,0.57,4.1,NA
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.4,0.4,NA,0.8049,0.9509,0.8779,201.225,158.483,179.854,NA,NA,NA,22.5,NA,0.7,6.4,NA
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,0.965,0.588,0.351,0.464,0.591,0.526,0.8103,0.6838,0.7471,62.331,52.6,57.466,20.321,1.305,25.795,14.2,0.572,0.2,3.3,39.5
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,1.104,0.589,0.515,0.455,0.538,0.494,0.4048,0.4886,0.4467,80.96,69.8,75.38,18.315,1,28.686,16,0.498,0.18,2.8,54.8
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.28,0.079,0.201,0.571,0.533,0.493,0.4046,0.2335,0.3191,50.575,29.188,39.882,16.211,1.315,32.72,13.5,0.827,0.15,1.7,42.9
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.667,0.462,NA,0.365,0.3046,0.3348,36.5,50.767,43.634,NA,NA,NA,12.4,NA,0.27,3.2,NA
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.467,0.563,NA,0.4157,0.4206,0.4182,59.386,46.733,53.06,NA,NA,NA,13.1,NA,0.19,2.8,NA
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.5,0.583,NA,0.3569,0.3471,0.352,50.986,49.586,50.286,NA,NA,NA,14.3,NA,0.19,3.5,NA
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp801,Salp,6.48,4.168,2.248,0.518,0.545,0.436,2.7773,2.8986,2.838,95.769,96.62,96.195,26.583,1.269,17.501,19,0.662,1.23,6,46.4
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp802,Salp,9.636,6.959,2.593,0.431,0.422,0.432,3.9917,2.7234,3.3576,128.765,143.337,136.051,25.054,1.056,18.827,26,0.729,0.9,4.3,41
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp803,Salp,3.713,2.959,0.722,0.48,0.471,0.446,3.4463,1.681,2.5637,143.596,210.125,176.861,23.529,1.436,20.552,24.2,0.655,2.21,10.7,42.9
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE29,cY,hN,Ca,F,CaF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.251,0.027,0.223,0.476,0.381,0.482,0.6048,0.6477,0.6263,60.48,80.963,70.722,12.073,NA,41.251,4.9,0.676,0.1,0.7,50
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.156,0.023,0.133,0.407,0.556,0.506,0.6782,0.6702,0.6742,61.655,67.02,64.338,8.9226,0.686,56.316,3.5,0.893,0.12,0.7,20
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.412,0.142,0.269,0.526,0.45,0.475,0.7177,0.6875,0.7026,71.77,76.389,74.08,13.278,0.769,37.088,2.8,0.8,0.13,1.2,37.5
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.75,0.357,NA,0.3049,0.5042,0.4046,101.633,100.84,101.237,NA,NA,NA,5.3,NA,0.09,0.6,NA
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.412,0.4,NA,0.5286,0.5317,0.5302,75.514,88.617,82.066,NA,NA,NA,6.1,NA,0.09,0.8,NA
BLK5,WE29,cY,hN,Ca,F,CaF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.455,0.429,NA,0.5802,0.4446,0.5124,58.02,74.1,66.06,NA,NA,NA,4.3,NA,0.15,0.7,NA
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp201,Betn,5.478,3.965,1.215,0.357,0.545,0.507,0.8442,0.8092,0.8267,168.84,134.867,151.854,36.195,4.732,14.12,20,0.818,0.57,4.1,46.5
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp202,Betn,1.43,0.962,0.387,0.533,0.533,0.52,1.1551,1.1308,1.143,144.388,141.35,142.869,30.47,5.107,15.902,14,0.752,0.7,3.1,9.8
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp203,Betn,2.542,2.044,0.41,0.5,0.529,0.722,0.878,1.1235,1.0008,175.6,124.833,150.217,29.958,4.667,16.256,23.9,0.627,0.32,2.7,27.7
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp204,Betn,NA,NA,NA,0.318,0.375,NA,1.2072,1.0907,1.149,172.457,121.189,146.823,NA,NA,NA,24,NA,0.58,4.5,NA
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp205,Betn,NA,NA,NA,0.333,0.324,NA,1.8391,1.7018,1.7705,122.607,154.709,138.658,NA,NA,NA,30.7,NA,0.52,6.3,NA
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,Y,N,N,N,Sp206,Betn,NA,NA,NA,0.438,0.429,NA,0.7539,0.8858,0.8199,107.7,147.633,127.667,NA,NA,NA,30,NA,0.28,3.4,NA
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp501,Ledp,1.829,1.246,0.583,0.533,0.462,0.479,0.5776,0.4925,0.5351,72.2,82.083,77.142,18.269,1.429,28.324,13.6,0.503,0.18,3,21.2
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp502,Ledp,0.809,0.534,0.275,0.471,0.526,0.48,0.5095,0.5473,0.5284,63.688,54.73,59.209,18.229,1.389,29.198,23.7,0.623,0.16,2,24.4
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp503,Ledp,0.659,0.26,0.399,0.444,0.438,0.49,0.5483,0.5078,0.5281,68.538,72.543,70.541,12.216,1.259,36.728,13.9,0.818,0.25,2.1,21.2
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp504,Ledp,NA,NA,NA,0.455,0.5,NA,0.3491,0.4039,0.3765,69.82,80.78,75.3,NA,NA,NA,23.1,NA,0.1,2.6,NA
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp505,Ledp,NA,NA,NA,0.5,0.5,NA,0.1779,0.1847,0.1813,44.475,61.567,53.021,NA,NA,NA,14,NA,0.27,3.1,NA
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,Y,N,Sp506,Ledp,NA,NA,NA,0.5,0.5,NA,0.429,0.3501,0.3896,53.625,50.014,51.82,NA,NA,NA,13.1,NA,0.18,1.9,NA
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp801,Salp,13.156,10.972,2.101,0.538,0.471,0.428,5.7067,4.8149,5.2608,100.118,145.906,123.012,14.266,2.528,37.107,30.7,0.705,1.13,6.5,59.2
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp802,Salp,13.41,10.619,2.682,0.444,0.528,0.451,2.8844,4.4317,3.6581,120.183,116.624,118.404,19.356,2.13,24.533,27.8,0.656,1.61,8.2,57.9
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp803,Salp,3.192,2.305,0.836,0.451,0.459,0.453,7.0311,7.3333,7.1822,127.838,143.79,135.814,22.787,2.778,21.077,24.4,0.806,0.74,3.7,31.5
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp804,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp805,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE30,cY,hY,W,F,WF,decid,dY,eN,N,Y,N,N,Sp806,Salp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp101,Vacv,0.273,0.093,0.179,0.455,0.5,0.53,0.5742,0.5223,0.5483,114.84,104.46,109.65,30.314,0.868,15.637,8.8,0.74,0.15,0.7,20
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp102,Vacv,0.458,0.098,0.359,0.444,0.455,0.56,0.5202,0.7816,0.6509,65.025,78.16,71.593,8.5192,0.603,58.586,6.5,1.333,0.14,0.8,NA
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp103,Vacv,0.144,0.024,0.119,0.5,0.5,0.496,0.8106,0.5261,0.6684,81.06,65.763,73.412,10.526,1.156,46.685,9,0.916,NA,NA,50
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp104,Vacv,NA,NA,NA,0.4,0.412,NA,0.6967,0.838,0.7674,116.117,119.714,117.916,NA,NA,NA,5.8,NA,0.22,0.5,NA
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp105,Vacv,NA,NA,NA,0.438,0.417,NA,0.4795,0.4819,0.4807,68.5,96.38,82.44,NA,NA,NA,6.9,NA,0.2,0.6,NA
BLK5,WE30,cY,hY,W,F,WF,everg,dN,eY,N,N,N,Y,Sp106,Vacv,NA,NA,NA,0.417,0.429,NA,0.4398,0.5588,0.4993,87.96,93.133,90.547,NA,NA,NA,7.3,NA,NA,NA,NA
